,humedad relativa media anual (%),humedad volumétrica media anual del suelo capa 1 (m³/m³),spi6_meses_bajo_m1,spi12_mean_anual,spi12_meses_bajo_m1,spi3_dic,spi12_dic,spi1_floracion,altitud_media_m,amplitud_temperatura_media_mensual,balance_precipitacion_evaporacion,log1p_área sembrada,log1p_radiación solar acumulada anual (mj/m²/año),humedad_suelo_diferencia_capa2_capa1,spi3_presion_sequia_anual,spi1_cambio_llenado_vs_floracion,spi3_cambio_llenado_vs_floracion,anio,departamento,municipio,rendimiento
515,68.74898,0.38212502,0,0.6457137976314704,0,-0.2630864418516397,-0.2044901656097549,-0.1523865682065848,720.1404812460394,2.1582860000000004,-1303.1580562790239,7.175757466604574,8.825097803184882,-0.006678489999999981,1.262082243632133,-0.2804683324394074,0.7930919157610898,2009,CUNDINAMARCA,GUADUAS,1.062406270084982
516,65.1501,0.3727934,0,0.152543320152421,0,-0.2469765032836777,0.2653095859489526,0.1371149347868756,720.1404812460394,2.855957,-1441.6822545578086,6.9183489671930065,8.810671940776524,-0.0071631300000000175,4.737389515200198,-0.08343927066920648,0.693410209714181,2021,CUNDINAMARCA,GUADUAS,1.0599981338061024
517,68.98175,0.38101533,0,0.461208857795537,0,0.4075878300367103,0.461208857795537,-0.2705766431747558,720.1404812460394,4.2679050000000025,-1055.7144390940666,7.145677091874073,8.807144328268183,-0.004658999999999969,1.447336111595278,0.6225459593406835,1.1119012802638741,2007,CUNDINAMARCA,GUADUAS,0.978774125521478
518,62.358097,0.35120308,1,-0.4765178945720814,3,-0.6440155165659589,-1.4256869364883231,-0.6575805055599426,720.1404812460394,2.6780609999999996,-2079.669400970141,7.060321847624683,8.854251574981667,-0.004447309999999982,2.606290086814164,0.06563246805859979,0.6107655575856135,2017,CUNDINAMARCA,GUADUAS,1.0111987257639516
519,73.4801,0.3960794,0,0.8191091188664377,0,0.3876963416636916,1.0539910484686454,0.0483996891152865,720.1404812460394,2.3467599999999997,-452.9916785160699,7.150717143744008,8.794616967250763,-0.003392100000000009,2.2802306027350063,0.11385448489053429,0.6286360791059821,2008,CUNDINAMARCA,GUADUAS,0.9972020298998764
520,65.06843,0.3573829,2,-0.6951781792588515,0,-0.2003409340439616,-0.7018681804621673,-0.3846339442911792,720.1404812460394,2.1154779999999995,-2009.7768857081728,6.91310096530689,8.839105781971643,-0.008198240000000023,3.8179647374892136,-0.19846489032818432,1.1529430444229387,2023,CUNDINAMARCA,GUADUAS,0.9991773628280688
521,61.2822,0.33449385,4,-0.7571038103442893,4,-0.7446630978147185,-1.2390876428267674,-0.643293471347476,720.1404812460394,2.321044999999998,-2275.998522490263,6.960347729101308,8.855664634719929,-0.011626549999999958,10.959605757184772,0.21067687749405195,1.4280179112872597,2019,CUNDINAMARCA,GUADUAS,1.274853801169591
522,60.958958,0.34801102,6,-1.5431756854803929,9,0.169513946433106,-0.5504891737092391,-0.7773051294607984,720.1404812460394,4.024658000000002,-2204.1833082437515,6.902742737158593,8.864822309923012,-0.011355280000000023,11.238919720480467,0.8119002601987022,1.2622399715012225,2020,CUNDINAMARCA,GUADUAS,1.1783980582524272
523,66.904854,0.3706716,3,-0.1811814975610836,0,-0.3547136553850756,-0.7697546561569429,-0.4983501113360106,720.1404812460394,1.8609200000000001,-1657.0454019109407,6.924533730220955,8.797203885645509,-0.008516760000000012,4.7447372419750575,0.041701746214783675,0.9937342600782387,2022,CUNDINAMARCA,GUADUAS,0.8871564511931567
524,66.34187,0.3727953,0,0.0073822999693008,0,0.5325141781953722,-0.3544051626782769,-0.3698380480509694,720.1404812460394,2.470050999999998,-1498.504360675812,7.101090957039192,8.821243688928416,-0.008672699999999978,2.7921247323506195,0.17549339710494163,1.476008828467608,2014,CUNDINAMARCA,GUADUAS,0.83204558982816
525,64.688095,0.36644363,1,-0.0937093862551059,0,-0.0044956997506725,-0.4429620276176667,-0.4584030340831303,720.1404812460394,2.2786459999999984,-1780.1140764653683,7.117700109131591,8.837662306574241,-0.009260630000000047,2.6847734514554418,0.21160911887698552,1.292593624069413,2015,CUNDINAMARCA,GUADUAS,1.042205122994356
526,67.86513,0.3834182,1,-0.1681753871057258,1,0.5182600202749317,0.4895766304484801,-0.065001369598027,720.1404812460394,3.2135409999999993,-1228.7001892129583,7.118113444469947,8.820461382604373,-0.005056830000000012,1.154716683984892,0.5733516454013696,1.182786683503347,2016,CUNDINAMARCA,GUADUAS,1.0778555349389192
527,85.736786,0.43775687,4,0.6735761675887354,0,0.8957415862920419,-0.3613612763840623,-0.7431023611705727,2468.1983925270724,2.7958990000000004,738.5132006406789,3.8918202981106265,8.718501815576783,-0.008613590000000004,11.495175967676513,1.4100009753426002,2.8460077440335274,2012,NARINO,GUAITARILLA,0.3782926829268292
528,91.01595,0.470253,0,0.7900027563003554,0,1.7998229272100477,0.8988431890932632,0.2919689643655473,2468.1983925270724,1.813721000000001,1445.8399329185486,4.919980925828125,8.677187462273682,-0.002396919999999969,3.0716577865222914,1.4433713601292504,2.663653734460193,2011,NARINO,GUAITARILLA,0.6981818181818181
