Departamento,Municipio,Año,Área Cosechada,Área Sembrada,Producción,Rendimiento,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año),Humedad volumétrica media anual del suelo capa 1 (m³/m³),Humedad volumétrica media anual del suelo capa 2 (m³/m³),Evaporación potencial acumulada anual (mm/año),altitud_media_m
CALDAS,SAN JOSE,2024,1143.2,1584.6,615.51,0.5384097270818754,14779.36333656311,18.376516,19.470123,17.350494,94.97589,5824.468807,0.4257253,0.42632422,2252.72273683548,1254.6344639812098
CALDAS,SAN JOSE,2023,1203.72,1586.3,1045.8,0.8688066992323795,13253.896503448486,18.003916,18.800201,17.08316,94.9122,5680.592604,0.42581305,0.42629242,2136.466279506684,1254.6344639812098
CALDAS,SAN JOSE,2021,1164.86,1617.17,1269.7,1.0900022320278833,14225.217510223389,17.468008,18.104645,17.034088,94.848114,5562.680974,0.42628732,0.4269689,2007.662947654724,1254.6344639812098
CALDAS,SAN JOSE,2015,1477.32,1961.93,1869.44,1.2654265832724123,9887.520280838013,18.426178,19.315826,17.869293,94.4747,5631.417846,0.42411423,0.42448807,2241.438357830048,1254.6344639812098
CALDAS,SAN JOSE,2016,1374.51,1862.02,1798.83,1.3087063753628565,10026.59262561798,18.471384,19.456451,17.823395,94.779724,5745.291317,0.42540994,0.4256617,2209.9753584861755,1254.6344639812098
CALDAS,SAN JOSE,2014,1424.13,1999.59,1563.79,1.0980668899608883,10153.7234916687,18.133698,18.688385,17.628815,94.64703,5620.146617,0.42564645,0.42580032,2146.1571855545044,1254.6344639812098
BOYACA,SAN JOSE DE PARE,2012,404.0,658.0,404.0,1.0,3181.8957731723785,17.882904,18.907623,16.965729,93.11591,6603.99032,0.47608694,0.47776031,1901.9656739234924,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2011,570.0,740.0,456.0,0.8,3432.697150230408,17.408579,18.35025,16.414703,94.28589,6224.839471,0.48045477,0.4838346,1713.4821214675903,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2013,551.37,724.68,352.928,0.6400928596042584,3025.618187904358,17.981903,18.716705,16.926666,93.80942,6621.523576,0.47765732,0.47748694,1916.126826286316,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2023,762.32,832.72,891.62,1.169613810473292,2782.579444169998,18.56544,19.736237,17.196442,92.32177,6680.917678,0.46941376,0.47350565,1976.585871219635,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2018,690.04,739.67,594.734,0.8618833690800535,2740.834116458893,18.412018,19.315826,17.694977,90.425476,6775.552379,0.4667829,0.46834183,1999.9289345741272,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2007,650.0,680.0,650.0,1.0,3290.535252571106,17.72283,18.70279,16.479156,94.24,6592.752767,0.47291946,0.4762268,1878.7373027801516,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2010,570.0,720.0,598.5,1.05,3603.057768106461,17.856333,19.500153,16.225983,94.92982,6235.39259,0.4741656,0.47519937,1744.581610441208,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2008,550.0,615.0,605.0,1.1,2879.9615314006805,17.164907,17.844635,16.536041,95.288414,6441.078834,0.4807752,0.48065695,1787.0654664039612,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2017,673.99,737.21,567.951,0.8426697725485541,2772.9562418460846,18.397654,19.242584,17.562408,91.38322,6750.8725,0.46600214,0.47033438,1982.1781606674197,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2009,590.0,650.0,649.0,1.1,3118.0378584861755,17.879953,19.025787,16.976227,94.61031,6644.70777,0.48207855,0.48350272,1882.37500667572,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2024,774.39,853.1,560.71,0.7240666847454126,2671.882675886154,18.959036,19.813873,17.184479,91.95835,6713.451778000001,0.46071497,0.46492258,2047.2143774032595,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2020,736.0,779.0,421.0,0.5720108695652174,2607.4124415516853,18.657236,20.297272,17.379059,91.72373,6782.133646,0.45513535,0.45421347,2037.3516902923584,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2022,728.28,811.72,871.55,1.1967237875542374,3046.605857849121,17.576365,18.139313,16.861969,94.515434,6397.882484,0.47289658,0.47519174,1805.585539340973,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2021,757.51,812.54,962.04,1.2700030362635475,2908.0637114048004,18.077545,18.962067,17.230865,92.71697,6623.07789,0.46746573,0.46906915,1913.6763911247251,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2019,713.0,780.0,883.0,1.238429172510519,2598.305621623993,18.875051,19.950104,17.845856,89.73473,6747.832416,0.4628817,0.4607849,2036.918031215668,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2014,619.64,713.24,428.869,0.6921260732037958,2980.7574849128723,18.23819,19.89737,17.19522,92.45633,6738.747632,0.47689056,0.4807485,1979.027656555176,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2015,677.49,718.33,630.417,0.9305185316388436,3270.6352500915527,18.693594,19.542389,17.770905,91.69263,6777.295658,0.47085443,0.4754181,2025.5888323783877,1705.2725160144312
BOYACA,SAN JOSE DE PARE,2016,672.66,727.52,647.329,0.9623420450153124,3292.210672140121,18.527374,19.482086,17.456207,93.118805,6601.362079,0.47607675,0.4812355,1930.988641738892,1705.2725160144312
CAQUETA,SAN JOSE DEL FRAGUA,2011,20.0,20.0,22.0,1.1,4612.687605667114,21.199497,22.190876,20.27027,90.49708,6111.782759600001,0.45060244,0.45566878,3763.597589302063,943.2525654526028
CAQUETA,SAN JOSE DEL FRAGUA,2009,0.0,5.0,0.0,0.0,4428.86561703682,21.381548,22.577545,20.14449,89.70706,6148.9420116,0.4511064,0.45636073,3941.140196275711,943.2525654526028
CAQUETA,SAN JOSE DEL FRAGUA,2010,5.0,23.0,5.5,1.1,4242.67739546299,21.791262,23.312311,20.42652,88.25363,6255.2061416,0.44432235,0.44833997,4239.962600326538,943.2525654526028
META,SAN JUAN DE ARAMA,2012,180.0,240.0,59.4,0.33,1828.546291843057,24.37309,25.956257,23.265827,78.91795,6526.1060426,0.42922643,0.43270633,4487.907631444931,438.1929501868047
META,SAN JUAN DE ARAMA,2011,90.0,195.0,29.7,0.33,2286.516759985685,24.34826,26.637457,23.513042,80.17696,6468.1440018,0.43714228,0.4421922,4203.961091804505,438.1929501868047
META,SAN JUAN DE ARAMA,2010,90.0,104.0,29.7,0.33,2083.400956521556,25.116846,28.599762,23.644293,78.14557,6735.2053728,0.4278023,0.42978692,4692.46148018837,438.1929501868047
META,SAN JUAN DE ARAMA,2013,185.46,241.95,173.33,0.9345950609295806,2107.403303286433,24.534409,26.9086,23.144293,79.28882,6491.7651884,0.43230438,0.4383171,4376.363448143005,438.1929501868047
META,SAN JUAN DE ARAMA,2023,89.89,142.0,58.46,0.6503504283012571,1607.3526188373569,25.572357,27.660358,24.2169,74.00151,6751.327106,0.40101573,0.40320536,5162.733402824402,438.1929501868047
META,SAN JUAN DE ARAMA,2007,15.0,127.0,9.0,0.6,1864.761423774064,24.872177,29.6815,22.90528,75.81986,6756.3138298,0.41833356,0.42502785,4920.916668367386,438.1929501868047
META,SAN JUAN DE ARAMA,2020,177.0,188.0,109.74,0.62,1949.0968029260637,25.168028,28.055475,23.573298,76.43817,6783.8326572,0.42315483,0.43010926,4913.267031812668,438.1929501868047
META,SAN JUAN DE ARAMA,2008,15.0,106.0,9.0,0.6,1833.281636363268,24.675209,26.822418,23.069683,76.530556,6673.9466032,0.4213759,0.42299768,4825.700962305069,438.1929501868047
META,SAN JUAN DE ARAMA,2017,206.85,233.97,377.187,1.8234807831762148,2269.4150898456573,24.440575,25.555134,23.203327,80.453224,6511.0500852000005,0.4410548,0.44667435,4257.7673965930935,438.1929501868047
META,SAN JUAN DE ARAMA,2021,137.13,147.68,100.1,0.7299642674834099,2133.2662994742395,24.761465,27.765972,22.864313,76.538124,6538.9470472,0.4198803,0.4277079,4796.357392930984,438.1929501868047
META,SAN JUAN DE ARAMA,2009,60.0,104.0,30.0,0.5,1867.5946345388888,24.698313,25.9045,23.461872,79.13674,6698.2948332,0.43100283,0.43310508,4577.365429592132,438.1929501868047
META,SAN JUAN DE ARAMA,2018,175.49,193.99,327.299,1.8650578380534504,2475.5402716100216,24.372614,26.129889,22.976715,78.37084,6262.656491399999,0.4281353,0.4343909,4375.926808810234,438.1929501868047
META,SAN JUAN DE ARAMA,2024,80.67,141.63,64.91,0.8046361720590057,1329.2061903983354,25.946976,27.417536,24.184235,73.94867,6973.0429858,0.3954469,0.39935073,5364.838043928146,438.1929501868047
META,SAN JUAN DE ARAMA,2022,118.31,140.42,69.6,0.5882850139464119,1960.725989730656,24.721548,27.089605,23.165339,75.56366,6671.596183,0.41508952,0.4198172,4943.638428640365,438.1929501868047
META,SAN JUAN DE ARAMA,2019,187.0,195.0,139.0,0.7433155080213903,2006.3255257189276,25.038382,27.034283,23.505035,76.36244,6431.3551484,0.4177176,0.4181637,4629.652950382233,438.1929501868047
META,SAN JUAN DE ARAMA,2015,203.21,250.9,226.214,1.1132030903990944,2047.544891440868,24.864233,25.936481,23.212408,78.12734,6387.0251448,0.42944804,0.43300757,4496.1263929128645,438.1929501868047
META,SAN JUAN DE ARAMA,2016,200.904,253.03,231.296,1.1512762314339189,2505.3911935120823,25.021856,28.330133,23.118414,78.98976,6354.0118348,0.4275,0.4301684,4374.49534535408,438.1929501868047
META,SAN JUAN DE ARAMA,2014,184.08,232.56,186.026,1.0105714906562364,2195.009129227698,24.866575,28.066706,23.13448,76.64557,6514.6509134,0.42065325,0.42725828,4713.507390022278,438.1929501868047
CUNDINAMARCA,SAN JUAN DE RIOSECO,2012,2710.0,2790.0,2168.0,0.8,3034.25060081482,21.413828,22.165436,20.916412,75.18312,6070.674628,0.391147,0.38994154,2907.0509049892426,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2011,2304.5,2618.76,1843.6,0.7999999999999999,3363.0661898851395,21.06955,21.923737,20.41568,80.11222,5759.434853,0.39944458,0.39961624,2547.203649520874,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2010,2738.97,3013.7,2291.5,0.8366283675980387,3888.907572329044,21.576792,23.927887,19.869537,78.783806,5762.740975,0.3863195,0.38519922,2639.7106244564056,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2013,2236.31,2544.05,1147.22,0.5129968564286704,3227.8267354667187,21.6952,23.00772,20.844635,75.44281,6039.223327,0.3903052,0.39070192,2891.889384508133,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2023,1489.95,1613.51,1086.82,0.7294338736199201,2672.373108267784,22.092947,22.889313,21.515045,75.29285,6256.182728,0.3769525,0.3747317,3080.3833062648773,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2024,1370.04,1561.35,1237.89,0.9035429622492774,2547.2185359597206,22.42811,23.867584,20.969635,74.7154,6303.326553,0.35170236,0.34814835,3252.9390318393707,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2018,1431.27,1655.6,1480.3,1.0342562898684384,2615.3512456417084,22.130362,23.559967,21.220856,70.92697,6238.238453,0.36200395,0.35990143,3253.249549388885,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2021,1477.34,1645.61,1344.38,0.9100004061353516,3237.996761381626,21.757639,23.319489,21.10611,73.94455,6062.3994840000005,0.38207245,0.3801416,2972.8565809726715,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2007,2719.73,2997.41,2018.13,0.7420332165325235,3342.445977628231,21.505869,23.457672,20.533844,76.21989,5951.602790999999,0.37864938,0.37809753,2869.505401134491,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2022,1507.4,1653.93,1242.5,0.8242669497147406,2622.1878628730774,21.43281,22.202301,20.628815,75.46903,5993.4145015,0.37640062,0.37412453,2884.248621940613,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2008,2741.24,3025.15,2095.88,0.7645736965752726,3239.3065589666367,21.12145,21.670563,20.505768,78.047295,5975.233706999999,0.38478407,0.3831202,2706.1395225524902,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2017,1841.33,2042.74,1861.96,1.0112038580808438,2182.1291897296906,22.398386,23.486237,21.674713,69.46012,6481.039312,0.35785803,0.35569444,3419.1418113708496,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2020,1433.0,1631.0,1658.0,1.157013258897418,2677.7862627208237,22.42864,24.676178,21.288239,69.52366,6499.957533,0.3534349,0.34923935,3498.6972963809967,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2009,2707.28,2996.58,2295.05,0.8477327797641914,2592.839589238167,21.782623,22.673248,21.422516,75.12694,6165.084243,0.38488007,0.3825995,2984.7023701667786,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2019,1399.0,1633.0,1751.0,1.2516082916368836,2361.634500294924,22.47637,23.555573,21.558746,70.52486,6416.943541,0.34698042,0.34017053,3439.889060974121,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2015,2190.22,2398.86,1947.19,0.8890385440731983,2746.6650083065038,22.14094,23.25528,21.098541,73.87762,6074.063539,0.3826529,0.3813273,3069.124895095825,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2016,2073.95,2317.1,1906.89,0.919448395573664,3014.957774758339,22.282583,23.805573,21.275787,74.30749,6134.819744,0.38026872,0.37939453,3088.544951438904,945.9128185255436
CUNDINAMARCA,SAN JUAN DE RIOSECO,2014,2178.91,2409.7,1208.63,0.5546947785819516,2729.8624526262283,21.959381,22.474518,21.121002,73.844444,6095.0831020000005,0.38059998,0.3784027,3004.0087463855743,945.9128185255436
LA GUAJIRA,SAN JUAN DEL CESAR,2012,398.0,466.0,212.9,0.5349246231155779,2674.0285521994037,21.528534,22.669504,20.073477,85.63251,6528.387970583333,0.4156334,0.41334534,2058.564118385315,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2011,395.0,517.0,158.0,0.4,3344.637019097805,21.082584,22.019033,20.019928,88.24533,6269.682381,0.4300035,0.43072903,1910.387136956056,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2010,395.0,395.0,197.5,0.5,3378.3060200959444,21.826956,23.847158,19.866608,87.348145,6276.867242166666,0.41335532,0.41601226,1957.3153507908185,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2013,541.12,606.59,273.653,0.5057159225310468,2750.291731789708,21.792572,22.426748,20.99177,85.171936,6411.557664833334,0.40936902,0.40822348,2044.0363098780315,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2023,253.25,290.06,183.61,0.7250148075024679,2515.7235803604126,22.677216,23.8142,21.039541,81.353584,6908.903502,0.38532627,0.3871322,2312.168485879898,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2008,359.0,364.0,179.5,0.5,2815.715675989787,21.266035,22.285227,19.796133,84.64927,6538.79889925,0.40857112,0.40741506,2078.2084750533104,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2017,459.71,492.49,302.709,0.658478171020861,3234.290918995937,21.794085,22.530996,20.62442,86.18638,6639.424050166666,0.4238156,0.42546928,2079.3055835167565,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2019,291.0,317.0,305.0,1.0481099656357389,2155.824587208529,22.771996,23.34382,21.826487,79.203514,6809.814391999999,0.36750993,0.3632325,2384.5891985694566,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2009,335.0,408.0,167.5,0.5,2929.658945947885,21.428335,22.522858,20.085846,87.30231,6254.0211973333335,0.43060875,0.4319781,1906.513900001844,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2018,478.36,493.65,297.39,0.6216865958692198,2756.7132088641324,21.968931,22.971994,20.699615,82.68067,6698.17709,0.39982593,0.39979425,2217.138400157293,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2007,335.0,356.0,167.5,0.5,2861.152212520441,21.625986,22.788239,20.037424,84.94373,6571.491470666667,0.40765965,0.4094591,2086.034990886847,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2020,297.0,333.0,287.0,0.9663299663299664,2466.0596227496862,22.550291,23.919424,20.895987,80.784805,6997.346366,0.37658736,0.37545797,2413.5316766500478,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2021,275.62,316.17,226.01,0.8200058050939699,2490.115177820126,21.92908,22.88801,21.246653,82.62304,6733.112633333333,0.39146784,0.39490268,2208.151492754618,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2022,272.15,299.95,195.75,0.7192724600404189,2690.6795536999903,21.662575,22.719309,20.654612,83.47128,6620.277585666667,0.40047696,0.40281442,2138.7736851374307,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2024,238.87,281.75,206.96,0.8664126930966635,2657.409618397554,22.919281,24.408356,21.313385,83.28071,6892.075688999999,0.38796723,0.39204523,2277.354991555214,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2016,490.724,504.65,345.709,0.704487654975098,2703.457594513893,22.463003,23.780508,20.708975,83.04565,6603.461898333333,0.39750418,0.39814904,2204.330548346042,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2014,549.02,578.8,300.218,0.546825252267677,2474.984118973216,22.170237,23.397207,21.17341,82.255806,6548.866544500001,0.39080027,0.38658205,2185.760931253433,756.5404664770729
LA GUAJIRA,SAN JUAN DEL CESAR,2015,466.38,470.18,317.693,0.681189159054848,2310.685699909925,22.491282,23.34089,21.446524,81.923,6606.771705666667,0.39274356,0.38610235,2228.3752269744878,756.5404664770729
META,SAN JUANITO,2012,7.0,13.0,5.25,0.75,3135.700204849243,12.006168,12.623118,11.391673,88.34106,6205.277617,0.42410025,0.42404428,2084.572287082672,2611.218775142363
META,SAN JUANITO,2011,8.0,8.0,5.6,0.7,3767.8193407853446,12.127763,12.4565325,11.75764,89.0823,6105.621947,0.42690107,0.42715156,2000.7038075129192,2611.218775142363
META,SAN JUANITO,2010,2.0,5.0,1.4,0.7,3040.778169155121,12.740665,14.441559,11.8142805,86.72819,6493.663167333333,0.40476653,0.4021988,2276.596542517344,2611.218775142363
META,SAN JUANITO,2022,1.0,3.5,0.69,0.69,3094.3105762799582,12.075118,12.609528,11.392487,87.83929,6166.590055666667,0.42458045,0.42510393,2084.097162882487,2611.218775142363
META,SAN JUANITO,2023,1.0,3.5,0.69,0.69,2723.4738223552704,12.579166,13.124827,11.844228,85.355804,6269.116670666666,0.41012618,0.4100219,2244.4879961013794,2611.218775142363
META,SAN JUANITO,2009,7.0,7.0,4.9,0.7000000000000001,2594.9489006201425,12.389286,12.840648,11.71223,87.134895,6447.344756,0.4176068,0.41659674,2211.873019218445,2611.218775142363
META,SAN JUANITO,2007,5.0,7.0,4.0,0.8,2421.2064682642617,12.333018,13.541982,11.5173235,84.95016,6550.835557333334,0.4091657,0.40776443,2313.2769753138223,2611.218775142363
META,SAN JUANITO,2008,7.0,7.0,4.9,0.7000000000000001,3302.2815001805625,12.124976,12.540761,11.332265,87.62029,6373.443503333334,0.42478308,0.42481443,2144.615959326426,2611.218775142363
META,SAN JUANITO,2021,1.0,2.5,0.69,0.69,3121.2277014255524,12.237376,12.997874,11.284821,87.14829,6136.7596810000005,0.42417017,0.42576048,2120.7578756014505,2611.218775142363
META,SAN JUANITO,2020,1.0,1.0,0.75,0.75,3300.558493296305,12.548405,13.461986,11.732086,86.46523,6403.7156626666665,0.42288378,0.42407015,2245.476395289103,2611.218775142363
META,SAN JUANITO,2024,1.0,3.5,1.5,1.5,2555.698221643766,13.010304,13.922679,11.900055,84.36001,6530.201879333334,0.39966667,0.40001342,2411.2452777226767,2611.218775142363
NARINO,SAN LORENZO,2012,2400.0,3100.0,2835.0,1.18125,3500.606146454811,16.88624,18.818756,15.398834,84.673035,6564.658424,0.43651262,0.438385,2759.064998626709,1753.7654160321094
NARINO,SAN LORENZO,2011,1380.0,3080.0,1380.0,1.0,3748.714210152626,16.250296,17.666656,15.338287,89.58575,6314.231155,0.45579275,0.46263823,2358.37751698494,1753.7654160321094
NARINO,SAN LORENZO,2013,2964.9,3587.41,3397.8,1.1460082970757868,3531.477749228477,16.892792,17.704254,15.658112,87.276436,6554.687778,0.4561844,0.4598503,2628.712420463562,1753.7654160321094
NARINO,SAN LORENZO,2010,1580.0,3080.0,1738.0,1.1,4069.734622716904,16.712372,17.619293,15.021637,90.38742,6481.566187,0.4582933,0.46472296,2400.8103215694427,1753.7654160321094
NARINO,SAN LORENZO,2018,3090.51,3449.59,3995.49,1.2928254559927002,3271.4436472654343,17.212961,19.120514,16.213531,84.36316,6662.218403,0.4423968,0.4457582,2782.1098420619965,1753.7654160321094
NARINO,SAN LORENZO,2009,2700.0,3125.0,2700.0,1.0,3551.2299827337265,16.974192,18.483795,15.644196,86.99206,6607.99493,0.44887987,0.45429802,2676.9383046627045,1753.7654160321094
NARINO,SAN LORENZO,2007,1796.0,2680.0,2712.0,1.510022271714922,3475.964677453041,16.68637,17.73111,15.027008,87.27709,6653.992851,0.44895998,0.4525547,2658.761298894882,1753.7654160321094
NARINO,SAN LORENZO,2008,2062.0,2900.0,2680.6,1.3,4326.275643587112,15.982045,16.862701,15.262604,90.72732,6362.077513,0.459411,0.4675382,2341.2519388198853,1753.7654160321094
NARINO,SAN LORENZO,2017,3061.42,3464.49,3869.65,1.26400493888457,3236.9203213453293,17.08841,18.552155,16.170319,86.1528,6659.296244,0.4431591,0.44557127,2687.6860661506653,1753.7654160321094
NARINO,SAN LORENZO,2019,2861.0,3351.0,3719.0,1.2998951415588955,3202.659363746643,17.691458,19.971588,16.536285,82.55822,6731.4386,0.43580565,0.44073614,2917.975968360901,1753.7654160321094
NARINO,SAN LORENZO,2023,2902.61,3496.03,2543.06,0.8761287255263366,4303.896578788757,17.862396,19.577545,16.005035,84.84524,6417.272906,0.44742456,0.45529237,2663.961125612259,1753.7654160321094
NARINO,SAN LORENZO,2020,2948.0,3341.0,3543.0,1.201831750339213,4185.54340839386,17.415781,17.966217,16.026276,86.91119,6769.151667,0.4528319,0.46190453,2706.03223156929,1753.7654160321094
NARINO,SAN LORENZO,2021,3012.05,3377.18,3012.05,1.0,4951.057619333267,16.88736,18.149078,15.891998,88.53556,6348.1560015,0.45771217,0.4680748,2401.7001900672917,1753.7654160321094
NARINO,SAN LORENZO,2022,2930.48,3464.58,2549.91,0.8701339029783516,4992.149158716202,16.545929,17.477936,15.816803,90.145,6378.87499,0.45956802,0.46931458,2319.5326533317566,1753.7654160321094
NARINO,SAN LORENZO,2024,2798.54,3466.13,3048.17,1.0892000829003696,4007.4454102516174,18.336557,20.075348,16.818512,83.71946,6833.631958,0.43738747,0.44627,2917.144315242768,1753.7654160321094
NARINO,SAN LORENZO,2015,3054.2,3497.78,3345.18,1.095272084342872,2536.117264211178,17.893625,19.634186,16.562653,80.746,6704.86754,0.43001938,0.42916808,3067.1244361400604,1753.7654160321094
NARINO,SAN LORENZO,2016,2986.83,3489.27,3383.28,1.132732696537801,3471.5095423460007,17.639841,19.269196,16.061676,84.98768,6653.527064,0.4455751,0.44929442,2805.2276570796967,1753.7654160321094
NARINO,SAN LORENZO,2014,3065.51,3472.72,3798.69,1.239170643710182,3400.017942488193,17.151276,19.01651,15.923737,84.27047,6509.5000575,0.43649292,0.43991598,2744.14977312088,1753.7654160321094
TOLIMA,SAN LUIS,2010,214.0,214.0,256.8,1.2,1826.272374784574,25.285967,29.363434,22.516998,73.66075,6489.319908,0.3671112,0.37092888,1930.5841534137728,555.9456973311607
ANTIOQUIA,SAN LUIS,2013,204.57,275.34,101.958,0.4984015251503153,2555.93047337234,22.940603,23.916168,21.26944,80.237175,7170.424386000001,0.37533855,0.37450728,6431.285394191742,943.1848336665616
ANTIOQUIA,SAN LUIS,2012,335.0,365.0,190.0,0.5671641791044776,2622.247779816389,22.945648,24.685455,21.677643,77.08827,7209.312367500001,0.3629322,0.3607575,7006.354399442673,943.1848336665616
TOLIMA,SAN LUIS,2012,250.0,330.0,250.0,1.0,1142.1845552225907,25.736147,29.344147,23.830801,65.97932,6649.913093333333,0.32667032,0.33398774,2176.872858842214,555.9456973311607
ANTIOQUIA,SAN LUIS,2011,325.0,370.0,170.0,0.5230769230769231,4218.740975141525,21.92335,23.191559,20.57486,85.900475,6676.7380795,0.400232,0.40238285,5086.663221359253,943.1848336665616
TOLIMA,SAN LUIS,2011,181.396,219.315,102.884,0.5671789896138835,2002.6569972833,24.605791,27.64086,23.036448,76.19074,6408.5611536666665,0.3800867,0.38363564,1814.627812862396,555.9456973311607
ANTIOQUIA,SAN LUIS,2023,123.51,138.07,197.77,1.6012468626022185,2346.6003879606724,23.830374,25.39151,22.30191,75.2767,7321.599521499999,0.35821375,0.35837397,7359.068083763123,943.1848336665616
ANTIOQUIA,SAN LUIS,2024,117.95,134.75,233.58,1.9803306485799068,2097.9945878386497,24.165253,25.876617,21.64151,74.708046,7392.9270895,0.3516499,0.35259438,7591.252310991287,943.1848336665616
ANTIOQUIA,SAN LUIS,2010,330.0,374.0,198.0,0.6,3541.8910156190395,22.576263,24.779938,20.255035,84.2606,6871.691458,0.3918902,0.39184347,5412.781580924988,943.1848336665616
ANTIOQUIA,SAN LUIS,2008,302.0,330.0,181.2,0.6,3385.0946323871613,22.047922,23.136627,20.830475,84.351456,7040.338395,0.39711824,0.39781412,5463.5608332157135,943.1848336665616
ANTIOQUIA,SAN LUIS,2021,129.84,155.85,141.53,1.090033887861984,2275.5205974429846,23.162872,24.618317,21.73233,77.128265,7158.426364,0.3766098,0.3765669,6701.359836339951,943.1848336665616
ANTIOQUIA,SAN LUIS,2019,155.0,206.0,207.0,1.335483870967742,1726.9699169611558,24.26059,26.084381,22.52359,68.59864,7413.3670305,0.33139643,0.33308697,8386.408774852753,943.1848336665616
TOLIMA,SAN LUIS,2018,213.6,254.04,132.792,0.621685393258427,976.87645449241,26.56523,28.817453,24.562979,60.47885,6642.96589,0.31477314,0.3057399,2321.674839178721,555.9456973311607
ANTIOQUIA,SAN LUIS,2017,182.14,210.17,332.129,1.8234819369715605,2395.525203257799,23.477488,24.888092,22.039948,76.03451,7355.296958999999,0.36994457,0.37089124,7013.060128450394,943.1848336665616
TOLIMA,SAN LUIS,2009,177.0,214.0,212.4,1.2,1082.6292903820674,25.642649,28.943756,23.683258,69.49833,6561.716998,0.34215757,0.34202746,2061.653898000717,555.9456973311607
TOLIMA,SAN LUIS,2007,238.0,255.0,310.0,1.3025210084033614,1298.242385596037,25.629839,28.215158,23.00064,68.72849,6755.328808,0.3377109,0.34013495,2170.0548893610635,555.9456973311607
ANTIOQUIA,SAN LUIS,2009,330.0,355.0,198.0,0.6,2654.8095239698887,22.742218,24.11148,21.709625,81.860565,7140.796615,0.38378778,0.3835907,6093.275505065918,943.1848336665616
TOLIMA,SAN LUIS,2021,218.73,259.53,238.42,1.090019658940246,974.8648767471312,25.949343,28.21402,24.23469,64.98014,6537.408294666667,0.3168085,0.30025864,2256.402312437693,555.9456973311607
ANTIOQUIA,SAN LUIS,2020,168.0,199.0,104.0,0.6190476190476191,2052.6828792095184,23.783499,25.375153,22.00113,74.61926,7453.459503,0.36868033,0.37052187,7401.188249588013,943.1848336665616
ANTIOQUIA,SAN LUIS,2018,172.13,210.47,321.033,1.8650612908847968,1988.1098854541776,23.62088,25.2919,22.048492,72.635445,7434.1029455,0.34405485,0.3426539,7905.425868034363,943.1848336665616
