Departamento,Municipio,Año,Área Cosechada,Área Sembrada,Producción,Rendimiento,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año),Humedad volumétrica media anual del suelo capa 1 (m³/m³),Humedad volumétrica media anual del suelo capa 2 (m³/m³),Evaporación potencial acumulada anual (mm/año),SPI3_mean_anual,SPI3_min_anual,SPI3_meses_bajo_m1,SPI6_mean_anual,SPI6_min_anual,SPI6_meses_bajo_m1,SPI12_mean_anual,SPI12_min_anual,SPI12_meses_bajo_m1,SPI3_dic,SPI6_dic,SPI12_dic,SPI1_floracion,SPI3_floracion,SPI1_llenado,SPI3_llenado,altitud_media_m,Rendimiento_lag1,Rendimiento_lag2,Rendimiento_lag3,Rendimiento_rolling3,Rendimiento_vs_media_mun
CUNDINAMARCA,SAN FRANCISCO,2010,558.97,613.01,634.9,1.1358391326904842,3537.6830097436905,15.538463,16.61734,14.081451,92.42594,6022.001374,0.4271768,0.4304905,1962.7545800209043,0.575538751207359,-0.4039110829877008,0.0,0.7341333888136269,-0.6889685382904347,0.0,0.4777290229630841,-0.5954632674983493,0.0,0.5654679630366832,0.8557919934470144,1.3317038864844597,0.4774784514790351,0.0665085070437976,0.4032964268489186,0.8731689611530044,2160.250416738066,1.1651105795623873,1.0471074859384966,0.9991031143391658,1.0704403932800164,0.0946701862823709
CUNDINAMARCA,SAN FRANCISCO,2011,515.29,590.5,257.645,0.5,3374.278526782989,15.099904,16.226227,14.277008,91.0748,5942.964951,0.42669487,0.42980132,1976.706642150879,0.3685781192961355,-0.88353635612622,0.0,0.6496485032194957,-0.2379614813094884,0.0,1.2979089293776584,0.7925503502251808,0.0,0.7421739904512761,-0.100365030056546,0.908426179222532,0.1501449597438227,-0.2700689335702967,0.350450760256788,0.882430033539927,2160.250416738066,1.1358391326904842,1.1651105795623873,1.0471074859384966,1.1160190660637894,0.0490490545578508
CUNDINAMARCA,SAN FRANCISCO,2012,543.96,595.0,407.97,0.75,2749.759190917015,15.682628,16.992584,14.745026,86.20102,6241.912118,0.40784264,0.40704474,2338.7936465740204,-0.2215395614481905,-1.8819465752695776,3.0,-0.2169979418998797,-1.6628472939838383,4.0,0.1753583746324294,-0.8478882737048948,0.0,-0.0817347839126603,-1.5101969117285974,-0.8478882737048948,-0.3381527332901411,-0.7844696222856016,-0.6300430456617603,0.0903297337279425,2160.250416738066,0.5,1.1358391326904842,1.1651105795623873,0.9336499040842904,-0.4694320625061067
CUNDINAMARCA,SAN FRANCISCO,2013,517.69,612.85,414.957,0.8015549846433193,2953.092745065689,15.699513,16.371246,14.693268,88.74475,6267.754238,0.41716194,0.41838837,2221.365694880485,-0.1308524561688152,-1.3266087562377018,2.0,-0.3091232589839101,-1.586153293567596,2.0,-0.7621712722370385,-1.2375406842497356,3.0,0.1351874791659621,-0.7356995523364097,-0.2492287626074901,0.2242081158198554,-0.7252798558093967,-0.1675953977032586,0.3474794055150422,2160.250416738066,0.75,0.5,1.1358391326904842,0.795279710896828,-0.18286005208842226
CUNDINAMARCA,SAN FRANCISCO,2014,519.36,608.04,450.137,0.8667148028342575,3059.4121465682983,15.830068,17.591705,14.910065,87.748116,6337.783554,0.4119854,0.4117476,2288.7600326538086,0.0112528063333795,-2.2037170256303567,2.0,-0.0190126901122247,-0.9997352540837928,0.0,0.0508858455359928,-0.2793636985969331,0.0,0.4841416717580766,-0.7820157448959759,0.0528624459079958,0.1921046973268557,-0.6471865190762316,-0.4031245244117817,0.4523149075288811,2160.250416738066,0.8015549846433193,0.75,0.5,0.6838516615477731,-0.11254720066723112
CUNDINAMARCA,SAN FRANCISCO,2015,542.35,621.09,554.932,1.023199041209551,2655.681436121464,16.394196,17.913483,15.5121155,85.14451,6316.672702,0.39722124,0.39733696,2477.9067556858063,-0.4259105635870318,-2.30526353886252,3.0,-0.5042918989855455,-2.0293331030305195,4.0,-0.5411800881290437,-1.134971105002978,1.0,-0.0053952928194165,-1.6397846148795534,-1.134971105002978,-0.6927351424799333,-1.2156272749447,-0.9490798495464536,0.1054527534053976,2160.250416738066,0.8667148028342575,0.8015549846433193,0.75,0.8060899291591923,-0.04146395966675631
CUNDINAMARCA,SAN FRANCISCO,2016,537.853,628.3,569.153,1.058194339345509,3111.4282195568085,16.298859,17.495758,14.978668,87.71302,6325.382745,0.41641173,0.4142526,2295.99956035614,-0.077119056738787,-1.7834519632937356,2.0,-0.1456453112315917,-1.3906217382378296,3.0,-0.4817534889700157,-1.083337520715652,1.0,0.6270402321556494,-0.7062411953438803,0.1981119742135414,-0.2354785904825672,-0.8016237049528506,0.3668890069744271,0.6782095907690148,2160.250416738066,1.023199041209551,0.8667148028342575,0.8015549846433193,0.8971562762290426,0.102240247740922
CUNDINAMARCA,SAN FRANCISCO,2017,506.23,594.0,460.711,0.9100823736246372,2816.991658329964,15.889598,16.943268,15.155914,87.20205,6510.744215,0.40894827,0.40906397,2286.928924798965,-0.0960888423487787,-1.4936159372649889,2.0,-0.1954570584125083,-1.1846171925273232,1.0,-0.3282686249050473,-0.6467498251002535,0.0,-0.1643350153054632,-1.1846171925273232,-0.6467498251002535,-0.2047698057047598,-0.7719113096661826,-0.6037372875595453,0.1363969321636624,2160.250416738066,1.058194339345509,1.023199041209551,0.8667148028342575,0.9827027277964392,0.1235119912891921
CUNDINAMARCA,SAN FRANCISCO,2018,525.05,593.23,488.734,0.9308332539758118,2773.5179899930954,15.892812,17.235748,15.062164,85.76105,6353.320447,0.4043592,0.40424666,2309.8111324310303,-0.3108921795501251,-2.499292956815692,2.0,-0.3819966124690164,-1.7379548401926752,2.0,-0.5265872350109463,-0.8148583136285926,0.0,-0.104387121987286,-1.7379548401926752,-0.7764356657530478,-0.7461198265000932,-1.4219631376370612,-1.1412187127539144,0.3424935802174116,2160.250416738066,0.9100823736246372,1.058194339345509,1.023199041209551,0.9971585847265657,-0.022363613119709025
CUNDINAMARCA,SAN FRANCISCO,2019,486.0,574.0,603.0,1.2407407407407407,2841.661766946316,16.337046,17.904205,15.403473,84.49616,6449.503046,0.3870659,0.38575235,2448.82962846756,-0.4736037306428158,-3.2632956499101704,4.0,-0.3896207334513583,-3.0075295766523724,5.0,-0.2462735622650288,-0.9786487073763268,0.0,-0.6447768745674802,-2.937522755144014,-0.5737533881142262,-0.3387849492385406,-1.3233768662280248,-0.5590992693547066,0.2117986364355838,2160.250416738066,0.9308332539758118,0.9100823736246372,1.058194339345509,0.966369988981986,-0.0014783383711564069
CUNDINAMARCA,SAN FRANCISCO,2020,478.0,552.0,549.0,1.1485355648535565,2865.5636807084084,16.063324,17.430084,15.006744,87.89507,6586.809251,0.40892664,0.41129875,2305.4533231258392,-0.2927271310549948,-2.494766969957933,3.0,-0.7612828396358703,-3.039127678172879,5.0,-1.740600601815928,-3.370976726727492,7.0,0.026885917141935,0.3247588658405264,-0.5034342559165335,-0.1628652416285294,-0.7866517957095064,0.153193737326647,0.1203218484175703,2160.250416738066,1.2407407407407407,0.9308332539758118,0.9100823736246372,1.0272187894470632,0.284703829286559
CUNDINAMARCA,SAN FRANCISCO,2021,466.91,526.56,466.91,1.0,3327.6904859542847,15.522288,16.399078,14.722076,90.184235,6240.628531,0.4252726,0.42759642,2101.2416427135468,0.3304052563637434,-0.6015827890591442,0.0,0.3487860021741936,-0.3674760970616611,0.0,0.3882046439412518,-0.2817476618621252,0.0,0.8884883253493595,0.4467411358434692,0.7852729146864451,0.3354889002832583,-0.2878245825584513,0.2196426442108658,0.8282808757723219,2160.250416738066,1.1485355648535565,1.2407407407407407,0.9308332539758118,1.1067031865233696,0.17874874958513387
CUNDINAMARCA,SAN FRANCISCO,2022,392.6,443.67,373.87,0.9522924095771778,3248.33322429657,15.099477,15.938385,14.381989,91.82493,6152.550882,0.4285399,0.43005562,1995.041249036789,0.3189235903191343,-0.6862123370767631,0.0,0.5963089328106251,-0.4200534382369709,0.0,1.0044188631052309,0.5728403297807014,0.0,0.2405502296547508,-0.4200534382369709,0.5728403297807014,0.2921390709373457,-0.0476659284095039,-0.050181980223615,0.5366777990957838,2160.250416738066,1.0,1.1485355648535565,1.2407407407407407,1.1297587685314323,0.02819897241613889
