departamento,municipio,cod_mpio,anio,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año)
NARIÑO,LA CRUZ,378,2021,3619.743428826332,12.740184,13.151764,12.388824,84.04867,6239.88408
NARIÑO,LA CRUZ,378,2022,2907.8830362558365,12.459361,12.872711,11.94693,84.37161,4821.678037
NARIÑO,LA CRUZ,378,2023,1178.0761256814003,13.023326,13.614899,11.964508,81.193794,1961.3244675
NARIÑO,LA CRUZ,378,2024,2598.768751859665,13.416575,13.941559,12.740387,79.7357,5828.667372999999
NARIÑO,LA FLORIDA,381,2007,2635.3869855999947,15.7969055,16.546295,14.539459,78.86056,6553.620758
NARIÑO,LA FLORIDA,381,2008,3375.4083462953568,15.205882,16.010406,14.599274,82.67853,6261.203426
NARIÑO,LA FLORIDA,381,2009,2744.4505172371864,16.073843,17.184479,15.107819,79.2071,6489.344674
NARIÑO,LA FLORIDA,381,2010,3019.2865575551987,15.951549,17.131256,14.342926,81.37285,6388.387256
NARIÑO,LA FLORIDA,381,2011,3153.4805442094803,15.321075,16.065826,14.714508,82.93462,6213.861785
NARIÑO,LA FLORIDA,381,2012,2834.8378012776375,15.794281,17.048004,14.807526,78.401115,6489.941997
NARIÑO,LA FLORIDA,381,2013,2731.599437713623,16.054901,16.656403,14.957916,78.547905,6433.693188
NARIÑO,LA FLORIDA,381,2014,2600.3928261995316,16.098358,16.704987,15.354645,77.79073,6382.722552
NARIÑO,LA FLORIDA,381,2015,2027.5975914597511,16.689829,17.687408,15.995758,74.28343,6584.250287
NARIÑO,LA FLORIDA,381,2016,2801.0863100886345,16.623606,17.617828,15.530914,78.013824,6574.359503
NARIÑO,LA FLORIDA,381,2017,2617.9758843183517,15.968373,16.775543,15.241852,79.39701,6515.233821
NARIÑO,LA FLORIDA,381,2018,2581.72156560421,16.025095,16.739899,15.308502,78.527374,6515.45003
NARIÑO,LA FLORIDA,381,2019,2591.709308475256,16.48522,17.216705,15.855377,76.65318,6593.764594
NARIÑO,LA FLORIDA,381,2020,2876.539956688881,16.366913,16.932037,15.333649,78.86576,6630.504945000001
NARIÑO,LA FLORIDA,381,2021,3544.603399038315,15.884064,16.439362,15.254791,81.561424,6244.080268
NARIÑO,LA FLORIDA,381,2022,2857.4007897377014,15.595754,16.129791,15.118317,82.672424,4783.489149999999
NARIÑO,LA FLORIDA,381,2023,1187.5802274942398,16.549936,17.602936,15.152008,79.024284,1952.1803095
NARIÑO,LA FLORIDA,381,2024,2526.631870150566,16.971182,17.914215,15.799225,77.58824,5885.217856
NARIÑO,LA LLANADA,385,2007,6969.658912181854,18.38032,19.163483,17.547272,92.39237,5401.967242
NARIÑO,LA LLANADA,385,2008,6820.930881500244,18.188873,18.570465,17.791656,92.10156,5363.119885
NARIÑO,LA LLANADA,385,2009,6814.41592502594,18.654734,18.918854,18.153717,92.416756,5432.262848
NARIÑO,LA LLANADA,385,2010,7283.944501876831,18.682425,19.650787,17.556793,92.69813,5290.7492045
NARIÑO,LA LLANADA,385,2011,6798.786518096924,18.30358,18.955475,17.797516,92.1708,5298.299015
NARIÑO,LA LLANADA,385,2012,7173.133366107941,18.48585,18.944733,18.079987,91.46191,5516.545788
NARIÑO,LA LLANADA,385,2013,6776.01198387146,18.553762,19.132477,18.15982,92.579254,5331.7636330000005
NARIÑO,LA LLANADA,385,2014,7089.580062389374,18.74997,19.212067,18.450836,91.5351,5472.81262
NARIÑO,LA LLANADA,385,2015,7152.698456287384,19.17575,19.707184,18.807281,90.80407,5687.251005
NARIÑO,LA LLANADA,385,2016,6563.478513240814,19.088858,19.910797,18.48648,92.200966,5515.7529460000005
NARIÑO,LA LLANADA,385,2017,6270.203321456909,18.886667,19.484772,18.461578,90.82388,5618.431827
NARIÑO,LA LLANADA,385,2018,6860.505097389221,18.774038,19.058746,18.349518,91.24292,5654.495986
NARIÑO,LA LLANADA,385,2019,6905.60636806488,19.07962,19.538239,18.499908,91.16035,5676.297379
NARIÑO,LA LLANADA,385,2020,6690.7173204422,18.944387,19.635895,18.372711,92.251015,5576.329168
NARIÑO,LA LLANADA,385,2021,7441.535250663757,18.670929,19.054108,18.24405,92.48056,5405.590499
NARIÑO,LA LLANADA,385,2022,5741.768780231476,18.41216,18.939117,18.029938,92.65765,4108.506891
NARIÑO,LA LLANADA,385,2023,3244.840597987175,19.252737,19.729889,18.223297,90.985634,1739.4929635
NARIÑO,LA LLANADA,385,2024,5730.405131816864,19.397287,20.127106,18.538483,91.39518,5109.183385
NARIÑO,LA TOLA,390,2007,6011.31037457784,24.793976,25.487375,23.988678,89.16638,4489.519169666667
NARIÑO,LA TOLA,390,2008,6794.235775470734,24.577272,25.038565,24.000479,89.76499,4570.648822
NARIÑO,LA TOLA,390,2009,5143.204355319341,25.058434,25.45881,24.401438,88.78638,4751.1264120000005
NARIÑO,LA TOLA,390,2010,6655.463924010594,24.983938,25.794586,23.749746,89.613525,4295.449914666667
NARIÑO,LA TOLA,390,2011,5393.224476973215,24.727705,25.454172,24.030832,89.14982,4657.348072333333
NARIÑO,LA TOLA,390,2012,5778.118859052658,24.904686,25.484528,24.093658,88.76465,4845.412416666667
NARIÑO,LA TOLA,390,2013,5207.192195097606,24.940996,25.437002,24.676666,89.079285,4532.613716666667
NARIÑO,LA TOLA,390,2014,6665.933101415634,25.069765,25.554922,24.710358,89.84289,4583.652080666667
NARIÑO,LA TOLA,390,2015,6790.996788104376,25.515566,25.981598,24.980783,89.84515,4849.993434333333
NARIÑO,LA TOLA,390,2016,5405.966902017593,25.46589,26.243723,24.80956,88.82542,4751.084745333334
NARIÑO,LA TOLA,390,2017,6506.710399945577,25.315245,25.887766,24.764963,88.776794,4830.451279999999
NARIÑO,LA TOLA,390,2018,6244.620487689972,25.2034,25.61441,24.676666,89.005714,4868.800421333333
NARIÑO,LA TOLA,390,2019,6318.330504417419,25.50429,26.002432,24.81664,88.92349,4827.054732
NARIÑO,LA TOLA,390,2020,5320.61778362592,25.37931,26.003164,24.558258,88.26392,4862.90943
NARIÑO,LA TOLA,390,2021,6314.488294442494,25.033316,25.487701,24.54548,89.23105,4663.561863333333
NARIÑO,LA TOLA,390,2022,5039.261356472969,24.817787,25.1905,24.399567,88.724396,3499.0174970000003
NARIÑO,LA TOLA,390,2023,3153.2947885195413,25.670897,26.101633,24.434235,89.15738,1505.1222570833334
NARIÑO,LA TOLA,390,2024,4247.569505373637,25.893707,26.787588,25.17756,87.23919,4559.069666
NARIÑO,LA UNIÓN,399,2007,3405.874002456665,16.050241,16.847076,14.897858,79.594444,6679.208115
NARIÑO,LA UNIÓN,399,2008,4286.123561382294,15.524648,16.23111,14.947174,83.03141,6391.1941019999995
NARIÑO,LA UNIÓN,399,2009,3278.803054690361,16.394156,17.45401,15.46817,79.726875,6618.216028
NARIÑO,LA UNIÓN,399,2010,4278.717321872711,16.17933,17.198639,14.825348,82.73527,6517.05418
NARIÑO,LA UNIÓN,399,2011,3617.026358604431,15.7388,16.36856,15.205719,82.713066,6327.313489
NARIÑO,LA UNIÓN,399,2012,3346.0284054279327,16.203217,17.661285,15.143463,77.567764,6556.047794
NARIÑO,LA UNIÓN,399,2013,3138.1260299682617,16.297821,16.76065,15.380768,79.612885,6564.384146
NARIÑO,LA UNIÓN,399,2014,3128.3717175126076,16.406382,17.154205,15.767731,78.24894,6500.773364
NARIÑO,LA UNIÓN,399,2015,2217.2746790647507,16.960419,18.1044,16.345367,74.44456,6664.354322
NARIÑO,LA UNIÓN,399,2016,3175.3033121824265,16.904694,17.703033,15.914703,78.57274,6630.10247
NARIÑO,LA UNIÓN,399,2017,3410.6583721637726,16.328888,17.035309,15.621735,79.360016,6674.722582
NARIÑO,LA UNIÓN,399,2018,3006.46588909626,16.4311,17.207428,15.663971,78.25421,6659.034474
NARIÑO,LA UNIÓN,399,2019,3015.1431869864464,16.801382,17.617096,16.037994,76.81086,6723.284628
NARIÑO,LA UNIÓN,399,2020,3495.0466799736023,16.652884,17.146881,15.644196,79.44375,6792.829168
NARIÑO,LA UNIÓN,399,2021,4219.949476480484,16.236197,16.640778,15.678619,81.49715,6347.721958
NARIÑO,LA UNIÓN,399,2022,3480.6230506896973,15.921681,16.408844,15.4010315,82.73336,4868.162848
NARIÑO,LA UNIÓN,399,2023,1363.8875169754028,16.878225,18.021881,15.408844,77.920784,2001.9625274999999
NARIÑO,LA UNIÓN,399,2024,3051.465171933174,17.27481,18.510895,16.219147,77.042305,5974.205166
NARIÑO,LEIVA,405,2007,3539.6901976267495,18.65148,19.295807,17.400461,84.359215,6017.781480333333
NARIÑO,LEIVA,405,2008,3790.4775158564253,18.103098,18.707022,17.599518,87.04716,5755.943308
NARIÑO,LEIVA,405,2009,3206.739258646965,18.96908,20.129791,17.912832,84.09901,6031.10157
NARIÑO,LEIVA,405,2010,3642.3184768358865,18.816214,19.619864,17.527822,86.18588,5809.090501333333
NARIÑO,LEIVA,405,2011,3968.7125330766044,18.427114,19.299713,17.85025,85.917076,5737.063706333333
NARIÑO,LEIVA,405,2012,3072.2397235631943,18.903303,20.585764,17.709219,81.62949,6029.641038666667
NARIÑO,LEIVA,405,2013,2819.400277455648,18.864986,19.308746,18.165924,84.322044,5998.934739333334
NARIÑO,LEIVA,405,2014,3225.3014180262885,19.073103,20.590078,18.375397,81.971794,6050.055081666667
NARIÑO,LEIVA,405,2015,2186.938314596812,19.673853,21.075104,18.694977,79.101425,6279.539444
NARIÑO,LEIVA,405,2016,2299.8469412326813,19.693323,20.61254,18.520823,80.512856,6117.597241666667
NARIÑO,LEIVA,405,2017,3112.8165023724237,19.139164,20.148184,18.177073,82.43424,6116.884405666667
NARIÑO,LEIVA,405,2018,2830.985631386439,19.262861,20.775137,18.324127,80.998116,6194.802707
NARIÑO,LEIVA,405,2019,2494.6846574246883,19.772303,21.80899,18.843332,78.09056,6248.25375
NARIÑO,LEIVA,405,2020,3460.586090485255,19.043888,19.500479,17.941721,83.03913,6203.812504
NARIÑO,LEIVA,405,2021,3798.937234481176,18.528242,19.18049,17.939688,85.162895,5837.545305333333
NARIÑO,LEIVA,405,2022,3214.645294825236,18.275145,19.14086,17.565582,86.41337,4419.796329333333
NARIÑO,LEIVA,405,2023,1383.8605367342632,19.41197,20.655344,17.864573,82.304955,1906.8605601666668
NARIÑO,LEIVA,405,2024,2338.364045659701,19.93985,21.184072,18.853668,79.634346,5624.432649666667
NARIÑO,LINARES,411,2007,4038.4682030677795,18.08133,18.77481,16.739655,84.522964,6121.165599
NARIÑO,LINARES,411,2008,4516.024405479431,17.539785,18.305328,16.81314,87.07251,5910.495078
NARIÑO,LINARES,411,2009,4133.708740234375,18.34793,19.414948,17.31778,84.71619,6089.198196
NARIÑO,LINARES,411,2010,4361.548292636871,18.219696,19.304108,16.53238,86.32245,5973.94079
NARIÑO,LINARES,411,2011,4336.02073431015,17.67158,18.456451,16.94986,86.92803,5867.769023
NARIÑO,LINARES,411,2012,4263.732135772705,18.162851,19.419098,17.11026,83.50115,6121.849424
NARIÑO,LINARES,411,2013,4093.236741065979,18.309214,18.80655,17.267487,84.35531,6030.034928
NARIÑO,LINARES,411,2014,4150.138813972473,18.41745,19.42862,17.613434,83.30566,6043.363853
NARIÑO,LINARES,411,2015,3720.417408466339,19.065725,19.883942,18.275055,80.535225,6242.620656
NARIÑO,LINARES,411,2016,4069.7325682640076,18.887442,19.785797,17.697906,83.69548,6188.239663
NARIÑO,LINARES,411,2017,3817.5677542686462,18.313263,19.014069,17.561188,84.322365,6167.6409619999995
NARIÑO,LINARES,411,2018,4024.7496128082275,18.365347,19.148834,17.630768,83.75842,6193.062972
NARIÑO,LINARES,411,2019,4078.9639072418213,18.835562,19.641022,18.031158,82.29571,6245.690464
NARIÑO,LINARES,411,2020,4126.407270431519,19.027395,19.711334,17.812164,82.987465,6251.478584
NARIÑO,LINARES,411,2021,4686.289215087891,18.53649,19.425934,17.575104,85.196106,5933.374217
NARIÑO,LINARES,411,2022,3775.1066212654114,18.089813,18.829742,17.389313,86.59403,4528.362244
NARIÑO,LINARES,411,2023,1676.7773582935333,19.03887,20.248444,17.424469,82.397,1873.2495375
NARIÑO,LINARES,411,2024,3525.621267557144,19.390533,20.467926,17.918365,81.4703,5619.069854
NARIÑO,LOS ANDES,418,2007,6769.693195700645,20.414194,21.177643,19.457672,91.24947,5343.6933195
NARIÑO,LOS ANDES,418,2008,6714.698126196861,20.214264,20.604889,19.739899,90.975464,5321.831004875
NARIÑO,LOS ANDES,418,2009,6436.012501239777,20.695993,20.944244,20.112946,91.1358,5397.45121875
NARIÑO,LOS ANDES,418,2010,7173.690690636635,20.683197,21.620514,19.442047,91.59446,5224.46163675
NARIÑO,LOS ANDES,418,2011,6453.802990198135,20.315928,20.99527,19.728912,91.10723,5256.8828300000005
NARIÑO,LOS ANDES,418,2012,6642.4035922288895,20.527822,20.953278,19.99649,90.42457,5485.57934875
NARIÑO,LOS ANDES,418,2013,6486.055356383324,20.585215,21.111237,20.190338,91.38943,5281.1818539999995
NARIÑO,LOS ANDES,418,2014,6753.861189365387,20.792856,21.272858,20.42154,90.35294,5446.8907705
NARIÑO,LOS ANDES,418,2015,6583.4216594696045,21.253592,21.777252,20.806793,89.69152,5687.51434625
NARIÑO,LOS ANDES,418,2016,6281.398719906807,21.137136,21.878815,20.444244,90.80203,5472.007276
NARIÑO,LOS ANDES,418,2017,5986.253160834312,20.95342,21.545563,20.413239,89.58377,5600.280296375
NARIÑO,LOS ANDES,418,2018,6233.190741300583,20.84669,21.093658,20.348297,89.96148,5635.55150775
NARIÑO,LOS ANDES,418,2019,6466.529807686806,21.163034,21.617584,20.550201,89.76525,5660.57671575
NARIÑO,LOS ANDES,418,2020,6391.80796122551,21.029633,21.66397,20.351227,90.781075,5535.391316
NARIÑO,LOS ANDES,418,2021,7315.2298266887665,20.73168,21.116608,20.182526,91.18561,5378.24101825
NARIÑO,LOS ANDES,418,2022,5582.376468062401,20.473053,20.99112,20.049713,91.331726,4076.04902825
NARIÑO,LOS ANDES,418,2023,3046.9086821079254,21.371328,21.819977,20.24234,89.71046,1741.91792975
NARIÑO,LOS ANDES,418,2024,5280.150658488274,21.509735,22.22647,20.65445,89.79041,5088.685934749999
NARIÑO,MAGÜÍ,427,2007,5251.991648674011,23.917908,24.67989,23.076242,89.08942,4576.9022356666665
NARIÑO,MAGÜÍ,427,2008,5355.685501352946,23.80987,24.278864,23.272549,88.699394,4739.977120666666
NARIÑO,MAGÜÍ,427,2009,4546.320817152659,24.222486,24.55694,23.72976,88.61655,4737.984332666667
NARIÑO,MAGÜÍ,427,2010,5830.339931074778,24.181328,25.039133,22.99825,89.1121,4470.900073933333
NARIÑO,MAGÜÍ,427,2011,4995.085322507222,23.888702,24.602024,23.304546,88.793236,4663.889216066666
NARIÑO,MAGÜÍ,427,2012,5175.066318718593,24.051882,24.623785,23.512733,88.54743,4871.319388133334
NARIÑO,MAGÜÍ,427,2013,4716.678456195195,24.074915,24.627953,23.676878,89.10894,4523.1118696
NARIÑO,MAGÜÍ,427,2014,5347.877306048075,24.26055,24.663368,23.952871,89.06897,4753.9151364
NARIÑO,MAGÜÍ,427,2015,5120.386436971028,24.713783,25.141493,24.252789,88.853355,5007.874962933333
NARIÑO,MAGÜÍ,427,2016,4522.856071821849,24.607916,25.375038,24.017698,88.67863,4741.990424933334
NARIÑO,MAGÜÍ,427,2017,4676.137494945526,24.547823,25.173054,24.004547,87.67557,4979.9487062
NARIÑO,MAGÜÍ,427,2018,4573.602335468928,24.401056,24.77984,23.940664,88.08831,4992.282754933333
NARIÑO,MAGÜÍ,427,2019,4669.143122863769,24.693893,25.26363,24.049063,88.180275,4983.951273466667
NARIÑO,MAGÜÍ,427,2020,4080.083364311854,24.533384,25.12185,23.860731,87.87137,4845.371758933334
NARIÑO,MAGÜÍ,427,2021,5178.870575316747,24.229414,24.63373,23.72914,88.43459,4795.337990533333
NARIÑO,MAGÜÍ,427,2022,3989.460772371292,24.045412,24.52071,23.687326,87.998436,3638.1052805333334
NARIÑO,MAGÜÍ,427,2023,2448.874141216278,24.945803,25.350788,23.83124,87.87794,1563.9490038333333
NARIÑO,MAGÜÍ,427,2024,3155.500297307968,25.096708,25.972158,24.463694,86.62084,4524.0000267333335
NARIÑO,MALLAMA,435,2007,5038.738397359848,13.669247,14.388417,12.841868,87.46472,5116.658913666667
NARIÑO,MALLAMA,435,2008,5055.388974308968,13.282678,13.729808,12.8628645,88.78715,5051.369432333333
NARIÑO,MALLAMA,435,2009,4828.030758122603,13.930206,14.46638,13.2933655,87.502464,5086.712185666667
NARIÑO,MALLAMA,435,2010,5380.147579948108,13.95201,14.990631,12.76472,88.48789,5030.406653666667
NARIÑO,MALLAMA,435,2011,5220.9949807326,13.426681,14.0173235,13.0156145,88.93923,5012.451901666666
NARIÑO,MALLAMA,435,2012,4931.361292362213,13.701318,14.14566,12.971588,86.43734,5146.851957333333
NARIÑO,MALLAMA,435,2013,4478.85604528586,13.89054,14.320628,13.352122,87.14265,5030.237138666666
NARIÑO,MALLAMA,435,2014,4338.696766714255,13.985702,14.565663,13.649892,86.16598,5056.352800666667
NARIÑO,MALLAMA,435,2015,4108.623600522677,14.434188,15.066559,13.9912,84.46385,5128.440521666666
NARIÑO,MALLAMA,435,2016,4544.660257637501,14.457347,15.290355,13.732411,86.69431,5148.2098203333335
NARIÑO,MALLAMA,435,2017,4500.173567056656,13.956791,14.416087,13.475902,86.87109,5193.262066666667
NARIÑO,MALLAMA,435,2018,4418.23425557216,13.912113,14.1468,13.343658,86.681984,5221.546145
NARIÑO,MALLAMA,435,2019,4398.451186378797,14.312232,14.582916,13.762604,85.89007,5185.967449666667
NARIÑO,MALLAMA,435,2020,4270.0699741442995,14.02262,14.648183,13.347972,86.56741,5260.837974
NARIÑO,MALLAMA,435,2021,5168.100601037343,13.652103,14.045319,13.339345,88.00043,5050.952341333334
NARIÑO,MALLAMA,435,2022,3908.8262338638306,13.357337,13.924794,12.933583,88.40858,3882.1165016666664
NARIÑO,MALLAMA,435,2023,1912.1525090138116,14.101151,14.697337,12.89973,85.881615,1601.6662201666666
NARIÑO,MALLAMA,435,2024,3682.724568784237,14.463939,14.924632,13.510162,84.758446,4810.560286
NARIÑO,MOSQUERA,473,2007,4612.4249793461395,24.93252,25.567291,24.143673,87.38796,4811.161308142857
NARIÑO,MOSQUERA,473,2008,5203.986360958645,24.713614,25.17691,24.091671,88.26415,4894.050776714285
NARIÑO,MOSQUERA,473,2009,3701.037262235369,25.184587,25.618876,24.488539,87.15194,5161.904227714285
NARIÑO,MOSQUERA,473,2010,5034.658972808293,25.114693,25.959625,23.848192,88.04322,4553.850308428571
NARIÑO,MOSQUERA,473,2011,4155.156886509487,24.878471,25.664598,24.147928,87.48035,4970.392164142857
NARIÑO,MOSQUERA,473,2012,4194.47307402747,25.043129,25.616642,24.211823,87.10737,5212.521907
NARIÑO,MOSQUERA,473,2013,3944.583716256278,25.065657,25.569489,24.770834,87.413826,4906.867364571429
NARIÑO,MOSQUERA,473,2014,5177.468364715576,25.213905,25.71545,24.887953,88.29017,4962.391254571428
NARIÑO,MOSQUERA,473,2015,5227.102545057024,25.659407,26.125013,25.04598,88.40558,5238.924404285714
NARIÑO,MOSQUERA,473,2016,4172.229243721281,25.606773,26.351192,24.927816,87.05221,5169.239264714286
NARIÑO,MOSQUERA,473,2017,4958.8021050180705,25.424242,26.018534,24.866154,87.33587,5093.383303285715
NARIÑO,MOSQUERA,473,2018,4883.633577278682,25.318262,25.724203,24.75242,87.38943,5198.189257428571
NARIÑO,MOSQUERA,473,2019,4741.37531709671,25.608953,26.019823,24.941454,87.374886,5174.837294857143
NARIÑO,MOSQUERA,473,2020,4144.064799717495,25.48387,26.065687,24.655077,86.596436,5242.598787428571
NARIÑO,MOSQUERA,473,2021,4866.131533827101,25.1753,25.627071,24.676805,87.49859,4969.889456
NARIÑO,MOSQUERA,473,2022,4227.687746933529,24.957674,25.34331,24.496107,87.16123,3727.017890285714
NARIÑO,MOSQUERA,473,2023,2578.0127874783107,25.865158,26.268812,24.629269,87.74564,1588.8468224642857
NARIÑO,MOSQUERA,473,2024,3258.637688262122,26.052061,26.956905,25.295353,85.618706,4884.791636142857
NARIÑO,OLAYA HERRERA,490,2007,5155.706470080784,24.773201,25.433014,23.970402,88.5357,4653.6828752857145
NARIÑO,OLAYA HERRERA,490,2008,5826.260097094944,24.55548,25.015917,23.952719,89.25655,4744.542203285714
NARIÑO,OLAYA HERRERA,490,2009,4255.15417105811,25.038523,25.452023,24.36047,88.17716,4960.685866571428
NARIÑO,OLAYA HERRERA,490,2010,5717.910273824419,24.959604,25.785797,23.699755,89.08131,4433.691686428571
NARIÑO,OLAYA HERRERA,490,2011,4627.306696619306,24.708735,25.469564,24.00535,88.60025,4818.635214142857
NARIÑO,OLAYA HERRERA,490,2012,4915.043970721109,24.885508,25.448954,24.058641,88.180534,5033.800193285714
NARIÑO,OLAYA HERRERA,490,2013,4433.593068122864,24.918892,25.419935,24.63858,88.468414,4718.360392
NARIÑO,OLAYA HERRERA,490,2014,5752.753484317234,25.056564,25.562548,24.70436,89.300606,4778.859963142857
NARIÑO,OLAYA HERRERA,490,2015,5817.599892343794,25.509527,25.976297,24.941349,89.32379,5047.810178000001
NARIÑO,OLAYA HERRERA,490,2016,4656.4292213235585,25.453825,26.247118,24.77045,88.14633,4955.979988428571
NARIÑO,OLAYA HERRERA,490,2017,5547.896811825888,25.280733,25.875397,24.718832,88.269875,4975.429245285714
NARIÑO,OLAYA HERRERA,490,2018,5397.649437699999,25.171312,25.587484,24.623514,88.41681,5041.861088428572
NARIÑO,OLAYA HERRERA,490,2019,5321.535222053528,25.475023,25.960114,24.784088,88.32586,5008.304992857143
NARIÑO,OLAYA HERRERA,490,2020,4643.798075880323,25.340057,25.95122,24.50413,87.718895,5057.014936285715
NARIÑO,OLAYA HERRERA,490,2021,5557.819528375353,25.002007,25.454638,24.508837,88.72061,4829.852601285715
NARIÑO,OLAYA HERRERA,490,2022,4505.402865750449,24.790705,25.17283,24.340136,88.26285,3626.4268611428574
NARIÑO,OLAYA HERRERA,490,2023,2831.7955897876195,25.676844,26.086334,24.433397,88.79504,1548.695196
NARIÑO,OLAYA HERRERA,490,2024,3691.3254106385366,25.880999,26.79675,25.1458,86.741844,4722.284576714286
NARIÑO,PASTO,001,2007,2663.538821167416,11.192115,11.861834,10.4558,84.86005,6582.258543777778
NARIÑO,PASTO,001,2008,3213.802046643363,10.944697,11.461986,10.089671,86.758705,6295.428098666667
NARIÑO,PASTO,001,2009,2821.9631696807014,11.462153,12.104401,10.71798,85.624725,6461.453127333333
NARIÑO,PASTO,001,2010,2872.218402359221,11.591061,12.61536,10.6637,85.663055,6450.213635111111
NARIÑO,PASTO,001,2011,3288.9484361542595,11.094432,11.513824,10.4097395,86.94864,6186.701674666667
NARIÑO,PASTO,001,2012,2993.671136710379,11.060115,11.775353,10.38009,85.48182,6421.888432222222
NARIÑO,PASTO,001,2013,2766.9986183113524,11.328728,11.95496,10.208649,85.26148,6349.214023777778
NARIÑO,PASTO,001,2014,2907.6013770368363,11.320499,11.778392,10.459761,85.74326,6241.817593000001
NARIÑO,PASTO,001,2015,2640.8265667557716,11.546374,11.978614,10.890886,83.94324,6388.498512222222
NARIÑO,PASTO,001,2016,3149.1836408111785,11.868127,12.871735,10.516754,85.31408,6426.160819111111
NARIÑO,PASTO,001,2017,2992.013990627395,11.436943,11.895172,10.328522,85.19738,6425.799041111111
NARIÑO,PASTO,001,2018,3089.88853263855,11.302376,12.160228,10.458079,85.48092,6313.634705555555
NARIÑO,PASTO,001,2019,3005.5621392859352,11.5867,12.216732,10.366282,85.02896,6410.600034888889
NARIÑO,PASTO,001,2020,2833.8658617337546,11.493413,12.168636,10.617096,85.369354,6548.506822666667
NARIÑO,PASTO,001,2021,3612.165032651689,11.133494,11.783491,10.293339,87.418785,6129.902796333334
NARIÑO,PASTO,001,2022,2464.772783941693,10.946584,11.340376,10.359257,86.68827,4744.368452
NARIÑO,PASTO,001,2023,1158.733472128709,11.314658,11.971561,10.635624,86.15585,1885.9282857222222
NARIÑO,PASTO,001,2024,2442.0972261561287,11.712691,12.429243,10.56352,84.44511,5715.374856888889
NARIÑO,POLICARPA,540,2007,5943.13055896759,20.792593,21.444082,19.714264,89.96961,5806.324764999999
NARIÑO,POLICARPA,540,2008,6079.720024426778,20.500559,20.883453,20.052887,90.57052,5664.163492333333
NARIÑO,POLICARPA,540,2009,5529.021469434102,21.090769,21.613516,20.333405,89.845634,5850.9505
NARIÑO,POLICARPA,540,2010,6282.623962402344,21.025143,21.889395,19.761545,90.7294,5641.544624333334
NARIÑO,POLICARPA,540,2011,5658.609292666117,20.678633,21.253977,20.061838,90.29913,5630.601068333333
NARIÑO,POLICARPA,540,2012,5490.763906796773,20.945675,21.491852,20.25414,88.96125,5892.321565333334
NARIÑO,POLICARPA,540,2013,5524.663030942281,20.96324,21.381989,20.511627,90.159454,5772.739667333333
NARIÑO,POLICARPA,540,2014,5781.065753936768,21.211828,22.144766,20.705881,88.654045,5889.874748
NARIÑO,POLICARPA,540,2015,5246.77263768514,21.72344,22.374176,21.11254,87.31103,6148.792611333333
NARIÑO,POLICARPA,540,2016,5405.303443272908,21.660173,22.3496,20.776031,88.24253,5942.884983999999
NARIÑO,POLICARPA,540,2017,5324.058091799418,21.34983,21.868887,20.657541,88.25043,6004.0625623333335
NARIÑO,POLICARPA,540,2018,5159.490690549214,21.312016,21.898834,20.639883,88.08956,6063.4605636666665
NARIÑO,POLICARPA,540,2019,5639.578434626262,21.699766,22.445059,20.952707,86.92515,6105.5508113333335
NARIÑO,POLICARPA,540,2020,5869.175979932149,21.552786,22.130686,20.707346,88.88342,6010.609629333334
NARIÑO,POLICARPA,540,2021,6549.809971491495,21.188236,21.558096,20.559479,89.802376,5760.875733333333
NARIÑO,POLICARPA,540,2022,5022.243921597798,20.90877,21.354483,20.453604,90.44113,4349.3455853333335
NARIÑO,POLICARPA,540,2023,2469.538455724716,21.898298,22.58023,20.60611,88.08127,1865.9673508333333
NARIÑO,POLICARPA,540,2024,4715.287628571193,22.131907,22.768381,21.225412,87.40743,5489.577840333333
NARIÑO,POTOSÍ,560,2007,2249.487779378891,11.037765,11.615875,9.95515,87.40149,6284.326470333333
NARIÑO,POTOSÍ,560,2008,2847.1517316500344,10.945927,11.895579,9.671702,88.3872,6037.627832
NARIÑO,POTOSÍ,560,2009,2480.2581146558127,11.271867,12.195546,10.194325,88.46005,6174.588308
NARIÑO,POTOSÍ,560,2010,2376.2944231828055,11.545976,12.554759,10.208405,87.127464,6169.030015333334
NARIÑO,POTOSÍ,560,2011,3090.9785763422647,11.104034,11.914866,9.987213,88.66601,5901.539258666667
NARIÑO,POTOSÍ,560,2012,2588.839287598928,10.886973,11.95873,9.782216,88.44064,6116.917618333333
NARIÑO,POTOSÍ,560,2013,2391.6431964238486,11.108748,11.824534,9.681305,88.376854,6051.540630666666
NARIÑO,POTOSÍ,560,2014,2693.312664270401,11.0624695,11.79182,9.813385,89.192444,5933.3070683333335
NARIÑO,POTOSÍ,560,2015,2388.8077370325723,11.197235,11.9531145,10.345123,88.166565,6008.932530666667
NARIÑO,POTOSÍ,560,2016,2504.1129986445108,11.659902,12.714101,9.960114,88.09809,6106.558711333333
NARIÑO,POTOSÍ,560,2017,2765.4325983524323,11.349613,12.021474,9.751048,87.87731,6092.995152666666
NARIÑO,POTOSÍ,560,2018,2962.0259767373404,11.117299,12.255931,9.85847,88.75712,5980.184607333334
NARIÑO,POTOSÍ,560,2019,2716.8264368375144,11.341964,12.134023,9.6891985,88.45248,6019.336964
