Año,Departamento,Municipio,Producto,Área Cosechada,Área Sembrada,Producción,Rendimiento,Ciclo
2024,CUNDINAMARCA,BITUIMA,CAFE,387.18,437.24,215.65,0.5569760834753862,PERMANENTE
2017,CUNDINAMARCA,BITUIMA,CAFE,407.98,449.92,343.792,0.8426687582724642,PERMANENTE
2019,CUNDINAMARCA,BITUIMA,CAFE,406,447,472,1.1625615763546797,PERMANENTE
2018,CUNDINAMARCA,BITUIMA,CAFE,420.63,450.41,362.534,0.8618833654280484,PERMANENTE
2009,CUNDINAMARCA,BITUIMA,CAFE,554.59,589.79,298.278,0.5378351575037416,PERMANENTE
2007,CUNDINAMARCA,BITUIMA,CAFE,514.32,543.84,264.415,0.5141060040441748,PERMANENTE
2008,CUNDINAMARCA,BITUIMA,CAFE,547.18,577.87,292.337,0.5342611206549948,PERMANENTE
2020,CUNDINAMARCA,BITUIMA,CAFE,398,439,428,1.0753768844221105,PERMANENTE
2022,CUNDINAMARCA,BITUIMA,CAFE,397.02,437.94,226.29,0.5699712860813058,PERMANENTE
2021,CUNDINAMARCA,BITUIMA,CAFE,405.09,448.16,291.66,0.719988150781308,PERMANENTE
2016,CUNDINAMARCA,BITUIMA,CAFE,378.97,446.9,374.451,0.9880755732643745,PERMANENTE
2014,CUNDINAMARCA,BITUIMA,CAFE,375.32,439.21,260.236,0.6933709900884578,PERMANENTE
2015,CUNDINAMARCA,BITUIMA,CAFE,381.86,441.45,364.829,0.9553998847745246,PERMANENTE
2012,NORTE DE SANTANDER,BOCHALEMA,CAFE,351.773,549.63,134.225,0.3815670901405167,PERMANENTE
2011,NORTE DE SANTANDER,BOCHALEMA,CAFE,516.879,807.6,197.225,0.3815689939037956,PERMANENTE
2010,NORTE DE SANTANDER,BOCHALEMA,CAFE,733,780.34,352.989,0.4815675306957708,PERMANENTE
2022,NORTE DE SANTANDER,BOCHALEMA,CAFE,440.57,497.54,380.75,0.8642213496152712,PERMANENTE
2023,NORTE DE SANTANDER,BOCHALEMA,CAFE,451.68,519.28,332.09,0.7352329082536309,PERMANENTE
2007,NORTE DE SANTANDER,BOCHALEMA,CAFE,748.36,773.36,263.682,0.3523464642685339,PERMANENTE
2008,NORTE DE SANTANDER,BOCHALEMA,CAFE,748.36,773.36,263.682,0.3523464642685339,PERMANENTE
2017,NORTE DE SANTANDER,BOCHALEMA,CAFE,427.97,482.88,478.679,1.1184872771455943,PERMANENTE
2018,NORTE DE SANTANDER,BOCHALEMA,CAFE,427.08,473.84,488.576,1.1439917579844527,PERMANENTE
2009,NORTE DE SANTANDER,BOCHALEMA,CAFE,795.41,795.41,142.616,0.17929872644296654,PERMANENTE
2024,NORTE DE SANTANDER,BOCHALEMA,CAFE,453.72,535.31,415.57,0.9159173058273825,PERMANENTE
2021,NORTE DE SANTANDER,BOCHALEMA,CAFE,441.55,504.28,441.55,1,PERMANENTE
2020,NORTE DE SANTANDER,BOCHALEMA,CAFE,446,490,450.46,1.01,PERMANENTE
2019,NORTE DE SANTANDER,BOCHALEMA,CAFE,436.33,480.14,461.05,1.0566543671074646,PERMANENTE
2015,NORTE DE SANTANDER,BOCHALEMA,CAFE,448.58,483.91,345.912,0.7711266663694324,PERMANENTE
2016,NORTE DE SANTANDER,BOCHALEMA,CAFE,441.51,485.84,352.104,0.7974994903852687,PERMANENTE
2013,NORTE DE SANTANDER,BOCHALEMA,CAFE,488.02,550.03,257.456,0.5275521495020696,PERMANENTE
2014,NORTE DE SANTANDER,BOCHALEMA,CAFE,449.91,478.07,256.645,0.5704363094841189,PERMANENTE
2011,SANTANDER,BOLIVAR,CAFE,90,150,27,0.3,PERMANENTE
2011,VALLE DEL CAUCA,BOLIVAR,CAFE,1787,1987,1536.8,0.8599888080581981,PERMANENTE
2013,CAUCA,BOLIVAR,CAFE,2291.26,2778.56,1885.49,0.8229053010134161,PERMANENTE
2010,SANTANDER,BOLIVAR,CAFE,87,105.82,26.1,0.3,PERMANENTE
2010,VALLE DEL CAUCA,BOLIVAR,CAFE,1651.5,1899.8,1420.29,0.86,PERMANENTE
2012,CAUCA,BOLIVAR,CAFE,2024,2552,2226.4,1.1,PERMANENTE
2011,CAUCA,BOLIVAR,CAFE,1593.97,2350.77,885.027,0.5552344147004021,PERMANENTE
2012,VALLE DEL CAUCA,BOLIVAR,CAFE,1907,2047,1640.02,0.86,PERMANENTE
2012,SANTANDER,BOLIVAR,CAFE,100,137,75,0.75,PERMANENTE
2023,CAUCA,BOLIVAR,CAFE,2412.93,2755.99,2406.23,0.997223292843141,PERMANENTE
2022,VALLE DEL CAUCA,BOLIVAR,CAFE,1109.99,1297.56,963.96,0.8684402562185245,PERMANENTE
2023,VALLE DEL CAUCA,BOLIVAR,CAFE,1072.44,1255.7,864.16,0.8057886688299578,PERMANENTE
2023,SANTANDER,BOLIVAR,CAFE,126.54,143.36,90.92,0.7185079816658764,PERMANENTE
2008,VALLE DEL CAUCA,BOLIVAR,CAFE,1180,1350,1014.8,0.86,PERMANENTE
2019,SANTANDER,BOLIVAR,CAFE,164,183,213,1.298780487804878,PERMANENTE
2017,VALLE DEL CAUCA,BOLIVAR,CAFE,1340.91,1503.03,1129.94,0.8426665473447137,PERMANENTE
2019,VALLE DEL CAUCA,BOLIVAR,CAFE,1307,1347,1307,1,PERMANENTE
2018,SANTANDER,BOLIVAR,CAFE,170.94,183.48,220.995,1.292822042822043,PERMANENTE
2020,CAUCA,BOLIVAR,CAFE,2729,2758,4093.5,1.5,PERMANENTE
2009,CAUCA,BOLIVAR,CAFE,1921,2087,1167,0.6074960957834461,PERMANENTE
2018,CAUCA,BOLIVAR,CAFE,2465.15,2681.7,4597.65,1.8650589213638114,PERMANENTE
2020,SANTANDER,BOLIVAR,CAFE,151,166,182,1.205298013245033,PERMANENTE
2020,VALLE DEL CAUCA,BOLIVAR,CAFE,1077,1281,1290,1.1977715877437325,PERMANENTE
2009,SANTANDER,BOLIVAR,CAFE,88.39,107.51,28.7,0.32469736395519855,PERMANENTE
2007,SANTANDER,BOLIVAR,CAFE,110,110,40,0.36363636363636365,PERMANENTE
2018,VALLE DEL CAUCA,BOLIVAR,CAFE,1282.55,1414.14,1105.41,0.8618845269190286,PERMANENTE
2007,CAUCA,BOLIVAR,CAFE,1532,2206.95,1094,0.7140992167101827,PERMANENTE
2009,VALLE DEL CAUCA,BOLIVAR,CAFE,1651.5,1889.8,1420.29,0.86,PERMANENTE
2007,VALLE DEL CAUCA,BOLIVAR,CAFE,2050,2078,1076.25,0.525,PERMANENTE
2022,CAUCA,BOLIVAR,CAFE,2498.58,2812.58,2631.77,1.0533062779658846,PERMANENTE
2008,CAUCA,BOLIVAR,CAFE,1521,2286.92,966,0.6351084812623274,PERMANENTE
2017,SANTANDER,BOLIVAR,CAFE,171.18,185.26,216.372,1.2640028040658955,PERMANENTE
2008,SANTANDER,BOLIVAR,CAFE,90,92.14,45,0.5,PERMANENTE
2010,CAUCA,BOLIVAR,CAFE,1729,2350.71,960,0.5552342394447658,PERMANENTE
2017,CAUCA,BOLIVAR,CAFE,2398.73,2635.42,4374.04,1.8234815923426146,PERMANENTE
2021,VALLE DEL CAUCA,BOLIVAR,CAFE,1098.26,1288.7,999.42,0.9100030958060933,PERMANENTE
2021,SANTANDER,BOLIVAR,CAFE,125.77,137.95,148.41,1.1800111314303887,PERMANENTE
2024,SANTANDER,BOLIVAR,CAFE,122.47,140.85,109.14,0.8911570180452356,PERMANENTE
2024,CAUCA,BOLIVAR,CAFE,2326.87,2819.93,2880.02,1.2377227778088162,PERMANENTE
2021,CAUCA,BOLIVAR,CAFE,2491.64,2788.48,3114.55,1.2500000000000002,PERMANENTE
2022,SANTANDER,BOLIVAR,CAFE,127.49,138.97,124.99,0.9803906188720684,PERMANENTE
2019,CAUCA,BOLIVAR,CAFE,1090,1296,1417,1.3,PERMANENTE
2024,VALLE DEL CAUCA,BOLIVAR,CAFE,1055.74,1269.18,1058.44,1.0025574478564798,PERMANENTE
2016,VALLE DEL CAUCA,BOLIVAR,CAFE,1342.59,1556.95,1382.79,1.0299421267847966,PERMANENTE
2013,VALLE DEL CAUCA,BOLIVAR,CAFE,1268.09,1691.53,877.468,0.691960349817442,PERMANENTE
2014,SANTANDER,BOLIVAR,CAFE,124.43,180.05,106.604,0.8567387286024271,PERMANENTE
2014,CAUCA,BOLIVAR,CAFE,2276.07,2517.44,2025.25,0.8898012802769686,PERMANENTE
2014,VALLE DEL CAUCA,BOLIVAR,CAFE,1321.62,1646.16,988.849,0.7482097728545272,PERMANENTE
2015,SANTANDER,BOLIVAR,CAFE,142.39,185.91,171.997,1.2079289275932301,PERMANENTE
2015,CAUCA,BOLIVAR,CAFE,2293.26,2654.34,2287.98,0.9976976007953742,PERMANENTE
2015,VALLE DEL CAUCA,BOLIVAR,CAFE,1401.91,1593.76,1396.13,0.9958770534485095,PERMANENTE
2016,SANTANDER,BOLIVAR,CAFE,135.752,180.8,169.587,1.2492412634804642,PERMANENTE
2016,CAUCA,BOLIVAR,CAFE,2336.16,2758.25,2410.49,1.0318171700568455,PERMANENTE
2013,SANTANDER,BOLIVAR,CAFE,110.08,174.13,87.2198,0.7923310319767443,PERMANENTE
2013,ANTIOQUIA,BRICEÑO,CAFE,612.19,715.76,421.353,0.6882716150214803,PERMANENTE
2012,BOYACA,BRICEÑO,CAFE,120,190,14.4,0.12000000000000001,PERMANENTE
2011,BOYACA,BRICEÑO,CAFE,390,410,58.5,0.15,PERMANENTE
2012,ANTIOQUIA,BRICEÑO,CAFE,482,606.6,460,0.9543568464730291,PERMANENTE
2011,ANTIOQUIA,BRICEÑO,CAFE,542,661.6,526,0.9704797047970479,PERMANENTE
2013,BOYACA,BRICEÑO,CAFE,477.01,494.06,267.164,0.5600805014569925,PERMANENTE
2023,BOYACA,BRICEÑO,CAFE,143.03,167.45,129.33,0.9042158987624974,PERMANENTE
2024,ANTIOQUIA,BRICEÑO,CAFE,499.68,584.93,556.62,1.11395292987512,PERMANENTE
2009,ANTIOQUIA,BRICEÑO,CAFE,411,611.6,493.2,1.2,PERMANENTE
2022,ANTIOQUIA,BRICEÑO,CAFE,510.01,601.45,453.55,0.8892962883080724,PERMANENTE
2018,BOYACA,BRICEÑO,CAFE,144.43,171.04,89.7901,0.6216859378245516,PERMANENTE
2007,BOYACA,BRICEÑO,CAFE,420,480,292,0.6952380952380952,PERMANENTE
2018,ANTIOQUIA,BRICEÑO,CAFE,485.47,588.54,585.786,1.2066368673656456,PERMANENTE
2008,BOYACA,BRICEÑO,CAFE,440,480,308,0.7,PERMANENTE
2019,ANTIOQUIA,BRICEÑO,CAFE,402,511,529,1.3159203980099503,PERMANENTE
2010,BOYACA,BRICEÑO,CAFE,140,170,56,0.4,PERMANENTE
2020,BOYACA,BRICEÑO,CAFE,147,156,169,1.1496598639455782,PERMANENTE
2010,ANTIOQUIA,BRICEÑO,CAFE,505.6,681.6,632,1.25,PERMANENTE
2007,ANTIOQUIA,BRICEÑO,CAFE,60,310,52.8,0.88,PERMANENTE
2017,BOYACA,BRICEÑO,CAFE,168.32,194.45,110.835,0.6584778992395437,PERMANENTE
2009,BOYACA,BRICEÑO,CAFE,420,440,168,0.4,PERMANENTE
2021,BOYACA,BRICEÑO,CAFE,141.29,148.27,192.15,1.3599688583763891,PERMANENTE
2021,ANTIOQUIA,BRICEÑO,CAFE,475.38,576.09,518.16,1.0899911649627665,PERMANENTE
2008,ANTIOQUIA,BRICEÑO,CAFE,445,576.6,413.9,0.9301123595505617,PERMANENTE
2022,BOYACA,BRICEÑO,CAFE,140.85,153.18,151.3,1.0741924032658858,PERMANENTE
2024,BOYACA,BRICEÑO,CAFE,142.62,169.27,158.87,1.1139391389706914,PERMANENTE
2023,ANTIOQUIA,BRICEÑO,CAFE,512.62,592.84,425.79,0.8306152705707932,PERMANENTE
2020,ANTIOQUIA,BRICEÑO,CAFE,439,536,534,1.216400911161731,PERMANENTE
2019,BOYACA,BRICEÑO,CAFE,140,158,174,1.2428571428571429,PERMANENTE
2014,BOYACA,BRICEÑO,CAFE,440.18,456.78,266.578,0.605611340815121,PERMANENTE
2017,ANTIOQUIA,BRICEÑO,CAFE,548.65,624.45,647.262,1.1797357149366627,PERMANENTE
2014,ANTIOQUIA,BRICEÑO,CAFE,570.63,650.42,424.675,0.7442212992657239,PERMANENTE
2015,BOYACA,BRICEÑO,CAFE,364.29,402.14,289.771,0.7954404457986769,PERMANENTE
2015,ANTIOQUIA,BRICEÑO,CAFE,611.55,655.66,608.722,0.9953756847355082,PERMANENTE
2016,BOYACA,BRICEÑO,CAFE,250.77,282.38,206.295,0.8226462495513817,PERMANENTE
2016,ANTIOQUIA,BRICEÑO,CAFE,604.119,660.69,621.891,1.0294180451202495,PERMANENTE
2012,SANTANDER,BUCARAMANGA,CAFE,550,606,220,0.4,PERMANENTE
2011,SANTANDER,BUCARAMANGA,CAFE,544,600,217.6,0.39999999999999997,PERMANENTE
2010,SANTANDER,BUCARAMANGA,CAFE,553.5,554,272.116,0.4916278229448961,PERMANENTE
2023,SANTANDER,BUCARAMANGA,CAFE,506.1,590.12,545.4,1.0776526378186129,PERMANENTE
2018,SANTANDER,BUCARAMANGA,CAFE,442.92,550.49,763.491,1.7237672717420751,PERMANENTE
2009,SANTANDER,BUCARAMANGA,CAFE,564.41,613.76,277.48,0.49162842614411517,PERMANENTE
2007,SANTANDER,BUCARAMANGA,CAFE,378,609.91,254,0.671957671957672,PERMANENTE
2008,SANTANDER,BUCARAMANGA,CAFE,320,596.98,200,0.625,PERMANENTE
2019,SANTANDER,BUCARAMANGA,CAFE,449,559,589,1.311804008908686,PERMANENTE
2017,SANTANDER,BUCARAMANGA,CAFE,435.11,536.19,733.307,1.6853370412079705,PERMANENTE
2022,SANTANDER,BUCARAMANGA,CAFE,498.94,583.71,430.04,0.8619072433559146,PERMANENTE
2020,SANTANDER,BUCARAMANGA,CAFE,478,572,579,1.211297071129707,PERMANENTE
2021,SANTANDER,BUCARAMANGA,CAFE,488,569.56,522.16,1.0699999999999998,PERMANENTE
2014,SANTANDER,BUCARAMANGA,CAFE,412.47,509.93,345.784,0.8383252115305355,PERMANENTE
2015,SANTANDER,BUCARAMANGA,CAFE,435.72,546.04,505.901,1.1610690351601947,PERMANENTE
2016,SANTANDER,BUCARAMANGA,CAFE,418.012,534.36,501.94,1.2007789250069376,PERMANENTE
2013,SANTANDER,BUCARAMANGA,CAFE,393.99,533.76,305.461,0.7753014035889236,PERMANENTE
2012,NORTE DE SANTANDER,BUCARASICA,CAFE,669.287,1031.86,413.954,0.6184999858057904,PERMANENTE
2011,NORTE DE SANTANDER,BUCARASICA,CAFE,699.285,1078.11,432.508,0.6185003253323037,PERMANENTE
2013,NORTE DE SANTANDER,BUCARASICA,CAFE,829.44,1066.77,516.363,0.6225441261574074,PERMANENTE
2010,NORTE DE SANTANDER,BUCARASICA,CAFE,945.75,1023.9,774.097,0.8185006608511763,PERMANENTE
2022,NORTE DE SANTANDER,BUCARASICA,CAFE,865.4,1007.87,454.81,0.5255488791310376,PERMANENTE
2023,NORTE DE SANTANDER,BUCARASICA,CAFE,893.9,1047.84,467.13,0.5225752321288735,PERMANENTE
2007,NORTE DE SANTANDER,BUCARASICA,CAFE,858.01,907.94,441.497,0.5145592708709689,PERMANENTE
2017,NORTE DE SANTANDER,BUCARASICA,CAFE,993.87,1149.29,1111.63,1.1184863211486413,PERMANENTE
2008,NORTE DE SANTANDER,BUCARASICA,CAFE,858.01,907.94,441.497,0.5145592708709689,PERMANENTE
2018,NORTE DE SANTANDER,BUCARASICA,CAFE,1005.2,1134.06,1149.94,1.143991245523279,PERMANENTE
2009,NORTE DE SANTANDER,BUCARASICA,CAFE,992.57,992.57,500.969,0.5047190626353808,PERMANENTE
2024,NORTE DE SANTANDER,BUCARASICA,CAFE,917.57,1058.36,590.57,0.6436239197009492,PERMANENTE
2020,NORTE DE SANTANDER,BUCARASICA,CAFE,799,902,461,0.5769712140175219,PERMANENTE
2019,NORTE DE SANTANDER,BUCARASICA,CAFE,750.98,878.93,1365.87,1.818783456283789,PERMANENTE
2021,NORTE DE SANTANDER,BUCARASICA,CAFE,844.29,956.13,531.9,0.6299968020466901,PERMANENTE
2015,NORTE DE SANTANDER,BUCARASICA,CAFE,908.68,1080.5,873.744,0.9615530219659287,PERMANENTE
2016,NORTE DE SANTANDER,BUCARASICA,CAFE,927.063,1124.48,921.908,0.9944394286040971,PERMANENTE
2014,NORTE DE SANTANDER,BUCARASICA,CAFE,872.88,1052.26,587.58,0.6731509485839978,PERMANENTE
2013,BOYACA,BUENAVISTA,CAFE,355.24,442.71,227.387,0.6400940209435875,PERMANENTE
2011,QUINDIO,BUENAVISTA,CAFE,781.3,1243.6,777.4,0.9950083194675541,PERMANENTE
2012,BOYACA,BUENAVISTA,CAFE,382,424,382,1,PERMANENTE
2010,QUINDIO,BUENAVISTA,CAFE,940,1082.73,1202,1.278723404255319,PERMANENTE
2011,BOYACA,BUENAVISTA,CAFE,212,290,84.8,0.39999999999999997,PERMANENTE
2012,QUINDIO,BUENAVISTA,CAFE,805.99,1244.34,631.719,0.7837801957840669,PERMANENTE
2023,QUINDIO,BUENAVISTA,CAFE,498.99,695.18,706.21,1.415278863303874,PERMANENTE
2023,BOYACA,BUENAVISTA,CAFE,336.23,351.34,226.49,0.6736162745739523,PERMANENTE
2021,QUINDIO,BUENAVISTA,CAFE,649.27,824.65,824.57,1.269995533445254,PERMANENTE
2018,BOYACA,BUENAVISTA,CAFE,262.25,302.74,255.413,0.9739294566253576,PERMANENTE
2018,QUINDIO,BUENAVISTA,CAFE,733.68,1012.69,771.463,1.051497928252099,PERMANENTE
2007,BOYACA,BUENAVISTA,CAFE,350,470,230,0.6571428571428571,PERMANENTE
2009,QUINDIO,BUENAVISTA,CAFE,975,1103.08,1135,1.1641025641025642,PERMANENTE
2007,QUINDIO,BUENAVISTA,CAFE,990,1137.16,1274,1.286868686868687,PERMANENTE
2008,BOYACA,BUENAVISTA,CAFE,397,420,397.375,1.0009445843828715,PERMANENTE
2010,BOYACA,BUENAVISTA,CAFE,307,307,214.9,0.7000000000000001,PERMANENTE
2017,BOYACA,BUENAVISTA,CAFE,287.24,327.33,273.515,0.9522176577078401,PERMANENTE
2020,BOYACA,BUENAVISTA,CAFE,290,320,439.5,1.5155172413793103,PERMANENTE
2008,QUINDIO,BUENAVISTA,CAFE,955,1120.02,1163,1.2178010471204188,PERMANENTE
2017,QUINDIO,BUENAVISTA,CAFE,708.34,1066.45,728.213,1.0280557359460145,PERMANENTE
2009,BOYACA,BUENAVISTA,CAFE,400,427,160,0.4,PERMANENTE
2021,BOYACA,BUENAVISTA,CAFE,288.92,319.29,395.82,1.3699986155337116,PERMANENTE
2022,QUINDIO,BUENAVISTA,CAFE,692.15,835.48,672.73,0.9719424980134365,PERMANENTE
2019,BOYACA,BUENAVISTA,CAFE,281,317,369,1.313167259786477,PERMANENTE
2022,BOYACA,BUENAVISTA,CAFE,297.7,328.73,366.44,1.2309035942223716,PERMANENTE
2020,QUINDIO,BUENAVISTA,CAFE,662,874,808,1.2205438066465257,PERMANENTE
2024,QUINDIO,BUENAVISTA,CAFE,531.45,706.24,934.06,1.7575689152319125,PERMANENTE
2024,BOYACA,BUENAVISTA,CAFE,316.6,351.37,262.55,0.8292798483891345,PERMANENTE
2019,QUINDIO,BUENAVISTA,CAFE,659,933,870,1.3201820940819424,PERMANENTE
2014,BOYACA,BUENAVISTA,CAFE,406.67,463.45,281.467,0.6921262940467701,PERMANENTE
2014,QUINDIO,BUENAVISTA,CAFE,907.4,1170.03,835.257,0.9204948203658805,PERMANENTE
2015,BOYACA,BUENAVISTA,CAFE,425,476.74,388.593,0.9143364705882353,PERMANENTE
2015,QUINDIO,BUENAVISTA,CAFE,951.52,1155.61,1076.45,1.1312951908525308,PERMANENTE
2016,BOYACA,BUENAVISTA,CAFE,420.065,480.66,397.217,0.9456084177448728,PERMANENTE
2016,QUINDIO,BUENAVISTA,CAFE,897.463,1111.83,1050.02,1.1699869521083321,PERMANENTE
2013,QUINDIO,BUENAVISTA,CAFE,845.14,1197.67,719.462,0.8512932768535391,PERMANENTE
2013,CAUCA,BUENOS AIRES,CAFE,1441.4,1754.2,922.552,0.6400388511169696,PERMANENTE
2012,CAUCA,BUENOS AIRES,CAFE,1000,2316,500,0.5,PERMANENTE
2011,CAUCA,BUENOS AIRES,CAFE,852.647,1414.19,597.314,0.7005407865154043,PERMANENTE
2023,CAUCA,BUENOS AIRES,CAFE,1705.8,1974.7,1803.99,1.0575624340485403,PERMANENTE
2017,CAUCA,BUENOS AIRES,CAFE,1606.68,1824.81,1353.9,0.8426693554410337,PERMANENTE
2010,CAUCA,BUENOS AIRES,CAFE,925,1414.15,648,0.7005405405405405,PERMANENTE
2020,CAUCA,BUENOS AIRES,CAFE,1704,1872,962.5,0.5648474178403756,PERMANENTE
2018,CAUCA,BUENOS AIRES,CAFE,1677.36,1825.47,1445.69,0.8618841512853532,PERMANENTE
2009,CAUCA,BUENOS AIRES,CAFE,650,1403,476,0.7323076923076923,PERMANENTE
2007,CAUCA,BUENOS AIRES,CAFE,1119,1323.05,963,0.8605898123324397,PERMANENTE
2022,CAUCA,BUENOS AIRES,CAFE,1763.16,1935.22,980.21,0.5559393361918373,PERMANENTE
2008,CAUCA,BUENOS AIRES,CAFE,1138,1392.11,872,0.7662565905096661,PERMANENTE
2024,CAUCA,BUENOS AIRES,CAFE,1652.87,2005.63,2168.54,1.3119846085899074,PERMANENTE
2021,CAUCA,BUENOS AIRES,CAFE,1763.98,1889.59,2081.5,1.1800020408394654,PERMANENTE
2019,CAUCA,BUENOS AIRES,CAFE,1647,1873,2013,1.2222222222222223,PERMANENTE
2016,CAUCA,BUENOS AIRES,CAFE,1561.57,1863.07,1664.2,1.0657223179236281,PERMANENTE
2014,CAUCA,BUENOS AIRES,CAFE,1543.16,1721.35,1067.97,0.6920669276031001,PERMANENTE
2015,CAUCA,BUENOS AIRES,CAFE,1537.59,1798.37,1584.45,1.0304762648040116,PERMANENTE
2012,NARIÑO,BUESACO,CAFE,2480,2940,2976,1.2,PERMANENTE
2011,NARIÑO,BUESACO,CAFE,2140,2780,2140,1,PERMANENTE
2013,NARIÑO,BUESACO,CAFE,2275.57,2998.06,2086.26,0.9168076569826461,PERMANENTE
2010,NARIÑO,BUESACO,CAFE,1940.25,2420.25,1940.25,1,PERMANENTE
2023,NARIÑO,BUESACO,CAFE,2669.76,3310.5,2525.12,0.9458228454992208,PERMANENTE
2018,NARIÑO,BUESACO,CAFE,2696.42,3092.5,2788.8,1.0342602413570587,PERMANENTE
2009,NARIÑO,BUESACO,CAFE,1785,2035,1249.5,0.7,PERMANENTE
2007,NARIÑO,BUESACO,CAFE,1800,1950,1710,0.95,PERMANENTE
2021,NARIÑO,BUESACO,CAFE,2682.89,3100.09,3004.84,1.120001192743646,PERMANENTE
2008,NARIÑO,BUESACO,CAFE,1850,2000,1850,1,PERMANENTE
2017,NARIÑO,BUESACO,CAFE,2775.99,3191.16,2807.09,1.0112032103862048,PERMANENTE
2020,NARIÑO,BUESACO,CAFE,2599,3056,3191,1.2277799153520585,PERMANENTE
2022,NARIÑO,BUESACO,CAFE,2624.97,3232.23,2621.57,0.9987047471018717,PERMANENTE
2024,NARIÑO,BUESACO,CAFE,2741.24,3394.62,3223.26,1.1758401307437512,PERMANENTE
2019,NARIÑO,BUESACO,CAFE,2496,3053,3315,1.328125,PERMANENTE
2015,NARIÑO,BUESACO,CAFE,2779.51,3181.31,3010.03,1.082935481433778,PERMANENTE
2016,NARIÑO,BUESACO,CAFE,2744.31,3204.05,3073.55,1.1199718690672702,PERMANENTE
2014,NARIÑO,BUESACO,CAFE,2744.64,3117.85,2720.86,0.9913358400373091,PERMANENTE
2012,VALLE DEL CAUCA,BUGA,CAFE,530.4,584.4,530.4,1,PERMANENTE
2011,VALLE DEL CAUCA,BUGA,CAFE,530.4,584.4,530.4,1,PERMANENTE
2010,VALLE DEL CAUCA,BUGA,CAFE,493,588,592,1.2008113590263692,PERMANENTE
2021,VALLE DEL CAUCA,BUGA,CAFE,388.63,435.55,528.54,1.3600082340529551,PERMANENTE
2008,VALLE DEL CAUCA,BUGA,CAFE,492,573,516.6,1.05,PERMANENTE
2017,VALLE DEL CAUCA,BUGA,CAFE,430.34,487.03,388.019,0.9016568294836641,PERMANENTE
2019,VALLE DEL CAUCA,BUGA,CAFE,373,453,469,1.257372654155496,PERMANENTE
2018,VALLE DEL CAUCA,BUGA,CAFE,415.46,468.63,383.143,0.9222139315457565,PERMANENTE
2009,VALLE DEL CAUCA,BUGA,CAFE,489,569,302,0.6175869120654397,PERMANENTE
2020,VALLE DEL CAUCA,BUGA,CAFE,363,430,422,1.162534435261708,PERMANENTE
2007,VALLE DEL CAUCA,BUGA,CAFE,470,593.46,559.3,1.19,PERMANENTE
2023,VALLE DEL CAUCA,BUGA,CAFE,411.97,441.64,535.01,1.2986625239701919,PERMANENTE
2024,VALLE DEL CAUCA,BUGA,CAFE,417.28,443.6,671.42,1.6090394938650308,PERMANENTE
2022,VALLE DEL CAUCA,BUGA,CAFE,392.52,437,460.4,1.1729338632426374,PERMANENTE
2015,VALLE DEL CAUCA,BUGA,CAFE,451.3,508.79,443.906,0.9836162198094394,PERMANENTE
2016,VALLE DEL CAUCA,BUGA,CAFE,434.918,500.16,442.423,1.017256126442226,PERMANENTE
2013,VALLE DEL CAUCA,BUGA,CAFE,421.63,519.02,441.019,1.0459858169485095,PERMANENTE
2014,VALLE DEL CAUCA,BUGA,CAFE,453.26,508.79,512.644,1.1310153113003574,PERMANENTE
2011,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,2480,2714,1984,0.8,PERMANENTE
2010,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,2218.7,2238.7,2218.7,1,PERMANENTE
2012,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,2480,2764,1984,0.8,PERMANENTE
2017,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1534.85,1805.23,1034.7,0.6741375378701503,PERMANENTE
2021,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1148.23,1402.93,1251.57,1.0899993903660417,PERMANENTE
2018,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1573.64,1777.46,1085.04,0.6895096718436237,PERMANENTE
2009,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,2218.7,2218.7,2218.7,1,PERMANENTE
2007,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,2323,2350.34,2044.24,0.88,PERMANENTE
2008,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,2300,2354,1840,0.8,PERMANENTE
2019,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1082,1370,1443,1.3336414048059149,PERMANENTE
2022,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1220.72,1421.33,1059.27,0.8677419883347532,PERMANENTE
2020,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1080,1373,1331,1.2324074074074074,PERMANENTE
2024,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1128.83,1434.84,1439.09,1.2748509518705209,PERMANENTE
2023,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1188.51,1432.33,1226.85,1.0322588787641669,PERMANENTE
2016,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1557.11,1888.33,1718.33,1.103537964562555,PERMANENTE
2013,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1589.65,2044.53,1023.23,0.6436825716352657,PERMANENTE
2014,VALLE DEL CAUCA,BUGALAGRANDE,CAFE,1565.87,1978.92,1089.86,0.6960092472555193,PERMANENTE
