system:index,altitud_max_m,altitud_media_m,altitud_mediana_m,altitud_min_m,cod_mpio,departamento,municipio,.geo
0000000000000000043f,98,23.15479901500592,10.999999999999998,-6,001,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e,357,84.01596053998558,62.528688524590166,-1,564,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",PROVIDENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,4155,3221.28784205906,3287.515685999595,192,001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453,642,208.61514272993668,201.5512786060241,108,001,GUAVIARE,SAN JOSÉ DEL GUAVIARE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454,818,268.84598903059583,257.5599882935782,177,015,GUAVIARE,CALAMAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000455,613,217.34102358946402,204.4984566785606,108,025,GUAVIARE,EL RETORNO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000456,561,230.6380831074919,230.52119279410167,153,200,GUAVIARE,MIRAFLORES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d,172,134.35198293263403,135.1102964898917,96,624,VICHADA,SANTA ROSALÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045e,358,79.53965068327534,80.5646287289245,5,001,VICHADA,PUERTO CARREÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f,167,110.6448541017609,112.07648276338955,44,524,VICHADA,LA PRIMAVERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000460,390,141.29306838241686,138.50366829229475,44,773,VICHADA,CUMARIBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440,201,123.75791897387717,124.33774109286476,10,001,AMAZONAS,LETICIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448,180,107.72896379761852,108.47341950545301,57,540,AMAZONAS,PUERTO NARIÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000441,266,145.38277832514243,148.57628736268111,-43,263,AMAZONAS,EL ENCANTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,250,167.48994377402974,166.33017551535258,79,405,AMAZONAS,LA CHORRERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000443,384,121.6062828932412,122.64538036526218,30,407,AMAZONAS,LA PEDRERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000444,236,173.53713180853504,175.0,85,430,AMAZONAS,LA VICTORIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445,364,158.55483557146698,160.52575759290275,69,460,AMAZONAS,MIRITÍ - PARANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446,262,181.06081565324314,181.14030734621338,108,530,AMAZONAS,PUERTO ALEGRÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447,187,126.23703240417912,128.11143246119357,15,536,AMAZONAS,PUERTO ARICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,357,156.56306605328396,154.52644054912943,39,669,AMAZONAS,PUERTO SANTANDER,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044a,206,115.85707802581294,116.31777688171559,0,798,AMAZONAS,TARAPACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000,3138,2059.094787528414,2051.562665692024,1189,001,ANTIOQUIA,MEDELLÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,2979,1946.585206256124,2119.5978054789202,600,002,ANTIOQUIA,ABEJORRAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,3584,2371.2167717546067,2343.549379340763,1365,004,ANTIOQUIA,ABRIAQUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,2064,1545.4583147276712,1549.5284879979308,1141,021,ANTIOQUIA,ALEJANDRÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,2372,1513.789121161096,1499.5566143182236,734,030,ANTIOQUIA,AMAGÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,2077,1092.0204958199963,1123.4723937856259,95,031,ANTIOQUIA,AMALFI,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,3800,2118.316033709634,1991.4104366864535,1015,034,ANTIOQUIA,ANDES,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,2947,1805.5412268207872,1799.6755345538033,891,036,ANTIOQUIA,ANGELÓPOLIS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,2816,2065.9991527388574,2027.5188407380242,1190,038,ANTIOQUIA,ANGOSTURA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,2130,925.0705916862194,903.4740921760036,61,040,ANTIOQUIA,ANORÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,3463,1496.5996609564386,1399.4791482151797,400,042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,3077,1469.2324477384648,1447.4564007053552,436,044,ANTIOQUIA,ANZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,1115,285.1207780005567,227.6008185058026,-5,045,ANTIOQUIA,APARTADÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,368,93.5744651908263,80.51005208390605,0,051,ANTIOQUIA,ARBOLETES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,3303,1384.0046749777591,1383.666563144281,235,055,ANTIOQUIA,ARGELIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,2090,1047.8072574967587,1043.5442567923658,466,059,ANTIOQUIA,ARMENIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,2598,1780.7007727584673,1755.5400796166,1118,079,ANTIOQUIA,BARBOSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,3343,2797.1303275874816,2745.4638080156465,2399,086,ANTIOQUIA,BELMIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,3143,2243.9264243353277,2459.6641359647524,1376,088,ANTIOQUIA,BELLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,3969,1954.306071042749,1703.42544022139,968,091,ANTIOQUIA,BETANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,3337,1627.8405234780728,1639.491517489707,471,093,ANTIOQUIA,BETULIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,3671,1613.570994609096,1543.5172731193559,657,101,ANTIOQUIA,CIUDAD BOLÍVAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,2842,1287.0011024297974,1255.4515058110878,127,107,ANTIOQUIA,BRICEÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,3177,1656.9034332254266,1671.4311366622633,326,113,ANTIOQUIA,BURITICÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,1068,195.3695708760825,107.58006652002659,29,120,ANTIOQUIA,CÁCERES,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,3683,2343.1798720226266,2327.53053911503,1021,125,ANTIOQUIA,CAICEDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,3101,2107.453504707463,2043.5457209869458,1264,129,ANTIOQUIA,CALDAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,2619,1399.4451840296902,1367.491626859085,574,134,ANTIOQUIA,CAMPAMENTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,3170,1771.0540586630932,1719.4883843986067,792,138,ANTIOQUIA,CAÑASGORDAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,1037,624.0919054106319,649.4988852854087,97,142,ANTIOQUIA,CARACOLÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,3135,1802.5419649463952,1831.2973222911216,615,145,ANTIOQUIA,CARAMANTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,1454,156.37914254972233,26.9936210662101,-5,147,ANTIOQUIA,CAREPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,3068,2083.862622906206,2166.7422223438316,702,148,ANTIOQUIA,EL CARMEN DE VIBORAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,2576,2014.5391489256915,2003.5225020988537,1172,150,ANTIOQUIA,CAROLINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,162,66.56392624303233,64.40782913255758,3,154,ANTIOQUIA,CAUCASIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,1706,159.17552856408267,43.12488506169033,-1,172,ANTIOQUIA,CHIGORODÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,1825,1382.274080033129,1429.4777944966704,860,190,ANTIOQUIA,CISNEROS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,2400,1389.7073228981674,1283.5541833759594,454,197,ANTIOQUIA,COCORNÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,2506,2008.3194379106644,1993.498723253463,1496,206,ANTIOQUIA,CONCEPCIÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,2590,1402.6890368857644,1431.6243474450462,475,209,ANTIOQUIA,CONCORDIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,2813,1915.6061219723829,1883.5923151764894,1358,212,ANTIOQUIA,COPACABANA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,3725,1230.5658252626433,1015.466434174337,132,234,ANTIOQUIA,DABEIBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,2736,2059.0580770071715,2227.5209480862386,1044,237,ANTIOQUIA,DONMATÍAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,2737,1253.6961254344137,1223.435339399138,436,240,ANTIOQUIA,EBÉJICO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,1054,319.96398847343414,259.4540640253108,1,250,ANTIOQUIA,EL BAGRE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,3217,2505.0351496896706,2473.5073634017836,2252,264,ANTIOQUIA,ENTRERRÍOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,2951,2271.8000167090117,2467.583639026618,1511,266,ANTIOQUIA,ENVIGADO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,2710,1230.6983961912138,1223.442543032484,530,282,ANTIOQUIA,FREDONIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,3459,1256.285312808201,1191.5521711495644,111,284,ANTIOQUIA,FRONTINO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,3199,2093.3585343872514,2119.4580292222004,988,306,ANTIOQUIA,GIRALDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,2712,1863.6958649220967,1819.5407548342594,1303,308,ANTIOQUIA,GIRARDOTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,2295,1496.7918968776078,1531.4941337261112,675,310,ANTIOQUIA,GÓMEZ PLATA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,2551,1769.0753386016568,1891.5006311704894,717,313,ANTIOQUIA,GRANADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,2123,1546.3164178590937,1659.4749984404355,607,315,ANTIOQUIA,GUADALUPE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,2694,2299.919300610702,2305.577805561543,2077,318,ANTIOQUIA,GUARNE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,2346,1948.61015676956,1889.4268366951487,1819,321,ANTIOQUIA,GUATAPÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,2801,1658.8512830818113,1639.5456474399239,660,347,ANTIOQUIA,HELICONIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,1882,1197.7708574246535,1179.5045303059794,735,353,ANTIOQUIA,HISPANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,2191,1654.4049810013087,1609.3680203045685,1491,360,ANTIOQUIA,ITAGÜÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,3609,1481.3438153586978,1431.5045568509945,132,361,ANTIOQUIA,ITUANGO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,3251,2294.7239491180244,2323.4982230220385,1283,364,ANTIOQUIA,JARDÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,2610,1705.672867626666,1943.2382922015065,530,368,ANTIOQUIA,JERICÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,2712,2248.8528899189077,2243.4681724498582,1264,376,ANTIOQUIA,LA CEJA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,2944,2050.8862125120677,1963.5637545269637,1590,380,ANTIOQUIA,LA ESTRELLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,1433,808.8765263181472,765.5754516403372,553,390,ANTIOQUIA,LA PINTADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,2792,2450.960378767568,2465.544859805189,2118,400,ANTIOQUIA,LA UNIÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,3268,1719.0084198390887,1751.354713003553,371,411,ANTIOQUIA,LIBORINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,1211,766.4171010366621,801.4486018913915,209,425,ANTIOQUIA,MACEO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,2461,2132.531486956478,2133.515507672725,1871,440,ANTIOQUIA,MARINILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,2533,1695.378194756734,1731.5314280057264,802,467,ANTIOQUIA,MONTEBELLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,1555,201.04935082618445,51.36530366880884,-8,475,ANTIOQUIA,MURINDÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,2977,529.5673207945233,295.35412218248587,15,480,ANTIOQUIA,MUTATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,3390,1622.758687821833,1575.4346573071189,473,483,ANTIOQUIA,NARIÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,409,66.99114787411975,54.49990018806241,-6,490,ANTIOQUIA,NECOCLÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,736,96.87627982334764,49.4761983303855,1,495,ANTIOQUIA,NECHÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,3251,1197.0327331457734,935.2867888706645,420,501,ANTIOQUIA,OLAYA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,2551,1996.6433707884196,1941.4861120720498,1864,541,ANTIOQUIA,PEÑOL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,3738,2012.7794666669529,2071.504092245417,253,543,ANTIOQUIA,PEQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,2477,1602.389807065557,1659.5423871052433,562,576,ANTIOQUIA,PUEBLORRICO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,1023,302.9551872654809,249.50049411626426,79,579,ANTIOQUIA,PUERTO BERRÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,1035,340.69840755099136,337.50090781940906,97,585,ANTIOQUIA,PUERTO NARE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,622,222.01340416057704,176.49008970006045,128,591,ANTIOQUIA,PUERTO TRIUNFO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,1112,524.766203959983,547.5491929276753,75,604,ANTIOQUIA,REMEDIOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,3108,2382.601464434079,2339.4287300064425,1705,607,ANTIOQUIA,RETIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,2747,2166.4563320170173,2129.4763851188586,2059,615,ANTIOQUIA,RIONEGRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,3273,1386.8528144018687,1255.4755336209296,253,628,ANTIOQUIA,SABANALARGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,2610,1830.737933531651,1771.5926852656494,1549,631,ANTIOQUIA,SABANETA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,3713,1719.1888464232352,1735.5737562066854,513,642,ANTIOQUIA,SALGAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,3233,2184.1439477290864,2343.7935378527604,557,647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,2459,1021.3703213806388,951.7531338849902,137,649,ANTIOQUIA,SAN CARLOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,2238,872.9103447732922,851.5150226620599,282,652,ANTIOQUIA,SAN FRANCISCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,3059,1497.2491400539761,1367.390700383355,517,656,ANTIOQUIA,SAN JERÓNIMO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,3369,2783.6836264250283,2755.5984044034667,2075,658,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,267,57.81820008001343,46.89772126920164,-2,659,ANTIOQUIA,SAN JUAN DE URABÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1960,943.1848336665616,891.4620107342544,207,660,ANTIOQUIA,SAN LUIS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,3029,2521.75929135951,2525.5281742955463,2257,664,ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,662,146.26559612837457,121.48130324094141,51,665,ANTIOQUIA,SAN PEDRO DE URABÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,2459,1231.457343743664,1163.4524837122574,497,667,ANTIOQUIA,SAN RAFAEL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,1924,1123.880527983254,1083.5149974184374,437,670,ANTIOQUIA,SAN ROQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,2548,2199.610120954706,2209.509257870834,1878,674,ANTIOQUIA,SAN VICENTE FERRER,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,2836,1444.5052030150239,1383.3383477665222,591,679,ANTIOQUIA,SANTA BÁRBARA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,2961,2439.6212208997117,2531.4908279914307,1042,686,ANTIOQUIA,SANTA ROSA DE OSOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,2289,1700.904695897133,1763.43192897943,854,690,ANTIOQUIA,SANTO DOMINGO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,2526,2214.9488918594525,2209.5611363524536,1617,697,ANTIOQUIA,EL SANTUARIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,1591,524.7899299830254,563.505402824104,111,736,ANTIOQUIA,SEGOVIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,3381,1344.9037638626974,1223.3796396805037,140,756,ANTIOQUIA,SONSÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,3102,1253.689716167165,1047.401858363921,434,761,ANTIOQUIA,SOPETRÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,3255,1734.099770298447,1719.2052936344733,547,789,ANTIOQUIA,TÁMESIS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,2051,494.8249016582157,427.47072655994066,72,790,ANTIOQUIA,TARAZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,3647,1124.7511205777491,1111.7119072558899,505,792,ANTIOQUIA,TARSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,2469,1247.4177219034623,1211.3818212209208,482,809,ANTIOQUIA,TITIRIBÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,2480,1316.3758346516772,1319.4042719805395,241,819,ANTIOQUIA,TOLEDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,849,91.67484369698931,21.46938490766849,-12,837,ANTIOQUIA,TURBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,3044,1391.096653226209,1351.4647762371305,464,842,ANTIOQUIA,URAMITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,3942,1613.8170328821227,1815.8261124652572,74,847,ANTIOQUIA,URRAO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,2326,865.0095993673478,743.4706291369262,82,854,ANTIOQUIA,VALDIVIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,2608,1067.8310851056326,915.5304952542054,580,856,ANTIOQUIA,VALPARAÍSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,1518,893.9342213899737,875.5273018033938,350,858,ANTIOQUIA,VEGACHÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,2562,1116.8617544710828,1111.4325746677732,505,861,ANTIOQUIA,VENECIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,1574,153.72821494052576,43.0934731042847,-29,873,ANTIOQUIA,VIGÍA DEL FUERTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,1619,907.4994958941738,947.4339312351237,328,885,ANTIOQUIA,YALÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,3008,2127.1518978588965,2231.6501939418927,565,887,ANTIOQUIA,YARUMAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,1973,1151.7631884804325,1187.4627411840795,162,890,ANTIOQUIA,YOLOMBÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,806,100.0924315254754,94.10531201037423,37,893,ANTIOQUIA,YONDÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,635,160.7448462796903,137.50539615764484,22,895,ANTIOQUIA,ZARAGOZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000417,165,116.48655106672636,117.37985716373487,84,001,ARAUCA,ARAUCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000418,174,130.24669998425347,129.13378185716826,102,591,ARAUCA,PUERTO RONDÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000419,134,101.94055148169387,100.33981765103114,72,220,ARAUCA,CRAVO NORTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,211,153.01914619482037,152.00000000000003,111,065,ARAUCA,ARAUQUITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041b,4537,1084.1625246356116,367.3133487956686,164,300,ARAUCA,FORTUL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041c,2483,346.85941222485326,214.8579105659171,167,736,ARAUCA,SARAVENA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d,5132,957.507386631155,399.85822051428283,136,794,ARAUCA,TAME,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,146,36.82663732608305,33.0,-7,001,ATLÁNTICO,BARRANQUILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,311,131.40832299566262,124.99999999999999,61,078,ATLÁNTICO,BARANOA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,55,6.23111213268239,5.992814582048839,-5,137,ATLÁNTICO,CAMPO DE LA CRUZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,117,27.567140037123767,22.0,-7,141,ATLÁNTICO,CANDELARIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,300,86.59583335865052,77.13126976045129,33,296,ATLÁNTICO,GALAPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,249,72.55605537247078,58.33769694274887,-1,372,ATLÁNTICO,JUAN DE ACOSTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,437,73.47994510471183,52.492442802800596,-14,421,ATLÁNTICO,LURUACO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,144,49.50891902623247,48.0,-6,433,ATLÁNTICO,MALAMBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,171,33.284330167677425,9.000000000000004,-9,436,ATLÁNTICO,MANATÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,61,19.41676263732092,16.0,-1,520,ATLÁNTICO,PALMAR DE VARELA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,528,86.7810718919689,53.468679282537984,-11,549,ATLÁNTICO,PIOJÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,138,78.17288032820673,77.0,32,558,ATLÁNTICO,POLONUEVO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,83,23.976785507492437,20.0,-22,560,ATLÁNTICO,PONEDERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,188,43.468429190735584,34.0,-16,573,ATLÁNTICO,PUERTO COLOMBIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,518,85.4563647579699,29.468841393862967,-4,606,ATLÁNTICO,REPELÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,55,16.690513331408628,14.507516587020344,-4,634,ATLÁNTICO,SABANAGRANDE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,213,71.2273108182801,71.22472208626698,-2,638,ATLÁNTICO,SABANALARGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,19,5.959966471361966,6.379645278358714,-4,675,ATLÁNTICO,SANTA LUCÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,65,31.346915148156814,33.99999999999999,0,685,ATLÁNTICO,SANTO TOMÁS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,117,29.10216644168981,21.999999999999996,-5,758,ATLÁNTICO,SOLEDAD,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,27,6.8315243023093855,7.000000000000001,-1,770,ATLÁNTICO,SUAN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,343,100.02788608075187,82.47627005792663,-6,832,ATLÁNTICO,TUBARÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,257,112.21253058116989,101.00000000000001,39,849,ATLÁNTICO,USIACURÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,230,23.1954423512289,14.032893607090807,-22,001,BOLÍVAR,CARTAGENA DE INDIAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
