system:index,altitud_max_m,altitud_media_m,altitud_mediana_m,altitud_min_m,cod_mpio,departamento,municipio,.geo
0000000000000000043f,,,,,001,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e,,,,,564,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",PROVIDENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,,,,,001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453,,,,,001,GUAVIARE,SAN JOSÉ DEL GUAVIARE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454,,,,,015,GUAVIARE,CALAMAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000455,,,,,025,GUAVIARE,EL RETORNO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000456,,,,,200,GUAVIARE,MIRAFLORES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d,,,,,624,VICHADA,SANTA ROSALÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045e,,,,,001,VICHADA,PUERTO CARREÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f,,,,,524,VICHADA,LA PRIMAVERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000460,,,,,773,VICHADA,CUMARIBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000440,,,,,001,AMAZONAS,LETICIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000448,,,,,540,AMAZONAS,PUERTO NARIÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000441,,,,,263,AMAZONAS,EL ENCANTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000442,,,,,405,AMAZONAS,LA CHORRERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000443,,,,,407,AMAZONAS,LA PEDRERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000444,,,,,430,AMAZONAS,LA VICTORIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445,,,,,460,AMAZONAS,MIRITÍ - PARANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446,,,,,530,AMAZONAS,PUERTO ALEGRÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447,,,,,536,AMAZONAS,PUERTO ARICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,,,,,669,AMAZONAS,PUERTO SANTANDER,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044a,,,,,798,AMAZONAS,TARAPACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000,,,,,001,ANTIOQUIA,MEDELLÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,,,,,002,ANTIOQUIA,ABEJORRAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,,,,,004,ANTIOQUIA,ABRIAQUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,,,,,021,ANTIOQUIA,ALEJANDRÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,,,,,030,ANTIOQUIA,AMAGÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,,,,,031,ANTIOQUIA,AMALFI,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,,,,,034,ANTIOQUIA,ANDES,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,,,,,036,ANTIOQUIA,ANGELÓPOLIS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,,,,,038,ANTIOQUIA,ANGOSTURA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,,,,,040,ANTIOQUIA,ANORÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,,,,,042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,,,,,044,ANTIOQUIA,ANZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,,,,,045,ANTIOQUIA,APARTADÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,,,,,051,ANTIOQUIA,ARBOLETES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,,,,,055,ANTIOQUIA,ARGELIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,,,,,059,ANTIOQUIA,ARMENIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,,,,,079,ANTIOQUIA,BARBOSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,,,,,086,ANTIOQUIA,BELMIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,,,,,088,ANTIOQUIA,BELLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,,,,,091,ANTIOQUIA,BETANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,,,,,093,ANTIOQUIA,BETULIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,,,,,101,ANTIOQUIA,CIUDAD BOLÍVAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,,,,,107,ANTIOQUIA,BRICEÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,,,,,113,ANTIOQUIA,BURITICÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,,,,,120,ANTIOQUIA,CÁCERES,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,,,,,125,ANTIOQUIA,CAICEDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,,,,,129,ANTIOQUIA,CALDAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,,,,,134,ANTIOQUIA,CAMPAMENTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,,,,,138,ANTIOQUIA,CAÑASGORDAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,,,,,142,ANTIOQUIA,CARACOLÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,,,,,145,ANTIOQUIA,CARAMANTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,,,,,147,ANTIOQUIA,CAREPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,,,,,148,ANTIOQUIA,EL CARMEN DE VIBORAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,,,,,150,ANTIOQUIA,CAROLINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,,,,,154,ANTIOQUIA,CAUCASIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,,,,,172,ANTIOQUIA,CHIGORODÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,,,,,190,ANTIOQUIA,CISNEROS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,,,,,197,ANTIOQUIA,COCORNÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,,,,,206,ANTIOQUIA,CONCEPCIÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,,,,,209,ANTIOQUIA,CONCORDIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,,,,,212,ANTIOQUIA,COPACABANA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,,,,,234,ANTIOQUIA,DABEIBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,,,,,237,ANTIOQUIA,DONMATÍAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,,,,,240,ANTIOQUIA,EBÉJICO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,,,,,250,ANTIOQUIA,EL BAGRE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,,,,,264,ANTIOQUIA,ENTRERRÍOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,,,,,266,ANTIOQUIA,ENVIGADO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,,,,,282,ANTIOQUIA,FREDONIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,,,,,284,ANTIOQUIA,FRONTINO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,,,,,306,ANTIOQUIA,GIRALDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,,,,,308,ANTIOQUIA,GIRARDOTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,,,,,310,ANTIOQUIA,GÓMEZ PLATA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,,,,,313,ANTIOQUIA,GRANADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,,,,,315,ANTIOQUIA,GUADALUPE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,,,,,318,ANTIOQUIA,GUARNE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,,,,,321,ANTIOQUIA,GUATAPÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,,,,,347,ANTIOQUIA,HELICONIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,,,,,353,ANTIOQUIA,HISPANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,,,,,360,ANTIOQUIA,ITAGÜÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,,,,,361,ANTIOQUIA,ITUANGO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,,,,,364,ANTIOQUIA,JARDÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,,,,,368,ANTIOQUIA,JERICÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,,,,,376,ANTIOQUIA,LA CEJA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,,,,,380,ANTIOQUIA,LA ESTRELLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,,,,,390,ANTIOQUIA,LA PINTADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,,,,,400,ANTIOQUIA,LA UNIÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,,,,,411,ANTIOQUIA,LIBORINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,,,,,425,ANTIOQUIA,MACEO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,,,,,440,ANTIOQUIA,MARINILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,,,,,467,ANTIOQUIA,MONTEBELLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,,,,,475,ANTIOQUIA,MURINDÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,,,,,480,ANTIOQUIA,MUTATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,,,,,483,ANTIOQUIA,NARIÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,,,,,490,ANTIOQUIA,NECOCLÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,,,,,495,ANTIOQUIA,NECHÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,,,,,501,ANTIOQUIA,OLAYA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,,,,,541,ANTIOQUIA,PEÑOL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,,,,,543,ANTIOQUIA,PEQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,,,,,576,ANTIOQUIA,PUEBLORRICO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,,,,,579,ANTIOQUIA,PUERTO BERRÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,,,,,585,ANTIOQUIA,PUERTO NARE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,,,,,591,ANTIOQUIA,PUERTO TRIUNFO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,,,,,604,ANTIOQUIA,REMEDIOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,,,,,607,ANTIOQUIA,RETIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,,,,,615,ANTIOQUIA,RIONEGRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,,,,,628,ANTIOQUIA,SABANALARGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,,,,,631,ANTIOQUIA,SABANETA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,,,,,642,ANTIOQUIA,SALGAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,,,,,647,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,,,,,649,ANTIOQUIA,SAN CARLOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,,,,,652,ANTIOQUIA,SAN FRANCISCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,,,,,656,ANTIOQUIA,SAN JERÓNIMO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,,,,,658,ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,,,,,659,ANTIOQUIA,SAN JUAN DE URABÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,,,,,660,ANTIOQUIA,SAN LUIS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,,,,,664,ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,,,,,665,ANTIOQUIA,SAN PEDRO DE URABÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,,,,,667,ANTIOQUIA,SAN RAFAEL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,,,,,670,ANTIOQUIA,SAN ROQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,,,,,674,ANTIOQUIA,SAN VICENTE FERRER,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,,,,,679,ANTIOQUIA,SANTA BÁRBARA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,,,,,686,ANTIOQUIA,SANTA ROSA DE OSOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,,,,,690,ANTIOQUIA,SANTO DOMINGO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,,,,,697,ANTIOQUIA,EL SANTUARIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,,,,,736,ANTIOQUIA,SEGOVIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,,,,,756,ANTIOQUIA,SONSÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,,,,,761,ANTIOQUIA,SOPETRÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,,,,,789,ANTIOQUIA,TÁMESIS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,,,,,790,ANTIOQUIA,TARAZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,,,,,792,ANTIOQUIA,TARSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,,,,,809,ANTIOQUIA,TITIRIBÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,,,,,819,ANTIOQUIA,TOLEDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,,,,,837,ANTIOQUIA,TURBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,,,,,842,ANTIOQUIA,URAMITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,,,,,847,ANTIOQUIA,URRAO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,,,,,854,ANTIOQUIA,VALDIVIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,,,,,856,ANTIOQUIA,VALPARAÍSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,,,,,858,ANTIOQUIA,VEGACHÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,,,,,861,ANTIOQUIA,VENECIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,,,,,873,ANTIOQUIA,VIGÍA DEL FUERTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,,,,,885,ANTIOQUIA,YALÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,,,,,887,ANTIOQUIA,YARUMAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,,,,,890,ANTIOQUIA,YOLOMBÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,,,,,893,ANTIOQUIA,YONDÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,,,,,895,ANTIOQUIA,ZARAGOZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000417,,,,,001,ARAUCA,ARAUCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000418,,,,,591,ARAUCA,PUERTO RONDÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000419,,,,,220,ARAUCA,CRAVO NORTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,,,,,065,ARAUCA,ARAUQUITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041b,,,,,300,ARAUCA,FORTUL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041c,,,,,736,ARAUCA,SARAVENA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d,,,,,794,ARAUCA,TAME,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,,,,,001,ATLÁNTICO,BARRANQUILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,,,,,078,ATLÁNTICO,BARANOA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,,,,,137,ATLÁNTICO,CAMPO DE LA CRUZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,,,,,141,ATLÁNTICO,CANDELARIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,,,,,296,ATLÁNTICO,GALAPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,,,,,372,ATLÁNTICO,JUAN DE ACOSTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,,,,,421,ATLÁNTICO,LURUACO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,,,,,433,ATLÁNTICO,MALAMBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,,,,,436,ATLÁNTICO,MANATÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,,,,,520,ATLÁNTICO,PALMAR DE VARELA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,,,,,549,ATLÁNTICO,PIOJÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,,,,,558,ATLÁNTICO,POLONUEVO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,,,,,560,ATLÁNTICO,PONEDERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,,,,,573,ATLÁNTICO,PUERTO COLOMBIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,,,,,606,ATLÁNTICO,REPELÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,,,,,634,ATLÁNTICO,SABANAGRANDE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,,,,,638,ATLÁNTICO,SABANALARGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,,,,,675,ATLÁNTICO,SANTA LUCÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,,,,,685,ATLÁNTICO,SANTO TOMÁS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,,,,,758,ATLÁNTICO,SOLEDAD,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,,,,,770,ATLÁNTICO,SUAN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,,,,,832,ATLÁNTICO,TUBARÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,,,,,849,ATLÁNTICO,USIACURÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,,,,,001,BOLÍVAR,CARTAGENA DE INDIAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,,,,,006,BOLÍVAR,ACHÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,,,,,030,BOLÍVAR,ALTOS DEL ROSARIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,,,,,042,BOLÍVAR,ARENAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,,,,,052,BOLÍVAR,ARJONA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,,,,,062,BOLÍVAR,ARROYOHONDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,,,,,074,BOLÍVAR,BARRANCO DE LOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,,,,,140,BOLÍVAR,CALAMAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,,,,,160,BOLÍVAR,CANTAGALLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e,,,,,188,BOLÍVAR,CICUCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,,,,,212,BOLÍVAR,CÓRDOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,,,,,222,BOLÍVAR,CLEMENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,,,,,244,BOLÍVAR,EL CARMEN DE BOLÍVAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,,,,,248,BOLÍVAR,EL GUAMO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,,,,,268,BOLÍVAR,EL PEÑÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,,,,,433,BOLÍVAR,MAHATES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,,,,,440,BOLÍVAR,MARGARITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,,,,,442,BOLÍVAR,MARÍA LA BAJA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,,,,,458,BOLÍVAR,MONTECRISTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,,,,,468,BOLÍVAR,SANTA CRUZ DE MOMPOX,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,,,,,473,BOLÍVAR,MORALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,,,,,490,BOLÍVAR,NOROSÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,,,,,549,BOLÍVAR,PINILLOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,,,,,580,BOLÍVAR,REGIDOR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,,,,,600,BOLÍVAR,RÍO VIEJO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,,,,,620,BOLÍVAR,SAN CRISTÓBAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,,,,,647,BOLÍVAR,SAN ESTANISLAO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,,,,,654,BOLÍVAR,SAN JACINTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,,,,,655,BOLÍVAR,SAN JACINTO DEL CAUCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,,,,,657,BOLÍVAR,SAN JUAN NEPOMUCENO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,,,,,667,BOLÍVAR,SAN MARTÍN DE LOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,,,,,670,BOLÍVAR,SAN PABLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,,,,,673,BOLÍVAR,SANTA CATALINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,,,,,683,BOLÍVAR,SANTA ROSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,,,,,688,BOLÍVAR,SANTA ROSA DEL SUR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,,,,,744,BOLÍVAR,SIMITÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,,,,,760,BOLÍVAR,SOPLAVIENTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,,,,,780,BOLÍVAR,TALAIGUA NUEVO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,,,,,810,BOLÍVAR,TIQUISIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,,,,,836,BOLÍVAR,TURBACO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,,,,,838,BOLÍVAR,TURBANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,,,,,873,BOLÍVAR,VILLANUEVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,,,,,894,BOLÍVAR,ZAMBRANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,,,,,300,BOLÍVAR,HATILLO DE LOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,,,,,650,BOLÍVAR,SAN FERNANDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,,,,,430,BOLÍVAR,MAGANGUÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,,,,,001,BOYACÁ,TUNJA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,,,,,022,BOYACÁ,ALMEIDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,,,,,047,BOYACÁ,AQUITANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6,,,,,051,BOYACÁ,ARCABUCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,,,,,087,BOYACÁ,BELÉN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8,,,,,090,BOYACÁ,BERBEO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9,,,,,092,BOYACÁ,BETÉITIVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
